"EC","Gene","total_genes","present_genes","percent"
"1.1.1.213","AKR1C2",1,1,100
"1.1.1.357","AKR1C2",1,1,100
"1.11.1.6","CAT",1,1,100
"1.14.14.18","HMOX1",1,1,100
"1.3.5.1","SDHA; SDHB",2,2,100
"3.1.3.16","PTEN",1,1,100
"3.1.3.48","PTEN",1,1,100
"3.1.3.67","PTEN",1,1,100
"7.1.1.8","UQCRFS1",1,1,100
"7.1.2.2","ATP5F1B",1,1,100
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
"3.3.2.9","EPHX1",1,0,0
"7.1.1.2","NDUFS1; NDUFS2; NDUFS3; NDUFS7; NDUFS8; NDUFV1; NDUFV2",7,0,0
