"EC","Gene","total_genes","present_genes","percent"
"1.14.14.18","HMOX1",1,1,100
"6.3.4.5","ASS1",1,1,100
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
