"EC","Gene","total_genes","present_genes","percent"
"3.6.5.2","RAB7A",1,1,100
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.1.154","PIK3C2A",1,0,0
"2.7.11.1","AKT2",1,0,0
"3.6.5.5","DNM2",1,0,0
"5.6.1.3","KIF5A; KIF5C",2,0,0
