"EC","Gene","total_genes","present_genes","percent"
"2.3.1.51","AGPAT2",1,1,100
"2.7.1.68","PIP5K1C",1,1,100
"3.1.1.4","PLA2G4A",1,1,100
"2.7.1.107","DGKE",1,0,0
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.10.1","INSR",1,0,0
"2.7.11.1","AKT2",1,0,0
"3.1.4.11","PLCB1; PLCB3; PLCB4; PLCG2",4,0,0
"3.6.5.5","DNM1; DNM2",2,0,0
