"EC","Gene","total_genes","present_genes","percent"
"1.6.2.2","CYB5R3",1,1,100
"2.7.7.9","UGP2",1,1,100
"2.7.7.13","GMPPA; GMPPB",2,1,50
"1.1.1.22","UGDH",1,0,0
"1.1.1.271","GFUS",1,0,0
"2.5.1.132","NANS",1,0,0
"2.5.1.56","NANS",1,0,0
"2.5.1.57","NANS",1,0,0
"2.7.1.60","GNE",1,0,0
"3.2.1.183","GNE",1,0,0
"4.1.3.3","NPL",1,0,0
"4.2.1.46","TGDS",1,0,0
