"EC","Gene","total_genes","present_genes","percent"
"1.16.1.6","MMACHC",1,0,0
"2.5.1.151","MMACHC",1,0,0
"3.5.1.12","BTD",1,0,0
"7.6.2.8","ABCD4",1,0,0
