"EC","Gene","total_genes","present_genes","percent"
"2.4.1.133","B4GALT7",1,0,0
"2.4.1.134","B3GALT6",1,0,0
"2.4.1.135","B3GAT3",1,0,0
"2.4.1.223","EXTL3",1,0,0
"2.4.1.224","EXT1; EXT2; EXTL3",3,0,0
"2.4.1.225","EXT1; EXT2",2,0,0
"2.4.2.26","XYLT1; XYLT2",2,0,0
"2.8.2.8","NDST1",1,0,0
