"EC","Gene","total_genes","present_genes","percent"
"1.1.1.213","AKR1C2",1,1,100
"1.1.1.357","AKR1C2",1,1,100
"1.1.1.146","HSD11B1",1,0,0
"2.4.1.17","UGT1A1",1,0,0
"3.3.2.9","EPHX1",1,0,0
