"EC","Gene","total_genes","present_genes","percent"
"1.14.13.253","COQ7",1,1,100
"1.14.15.45","COQ6",1,1,100
"1.14.15.46","COQ6",1,1,100
"2.1.1.201","COQ5",1,1,100
"2.5.1.39","COQ2",1,1,100
"4.1.1.130","COQ4",1,1,100
"1.13.11.27","HPD",1,0,0
"1.17.4.4","VKORC1",1,0,0
"2.6.1.5","TAT",1,0,0
"4.1.1.90","GGCX",1,0,0
