"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"100","RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf","rectangle",512,548,46,17,NA,NA,NA,NA
"101","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...","rectangle",719,548,46,17,NA,NA,NA,NA
"102","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","rectangle",927,548,46,17,NA,NA,NA,NA
"108","EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA","rectangle",162,996,46,17,NA,NA,NA,NA
"109","ERBB2, CD340, HER-2, HER-2/neu, HER2, MLN 19, MLN-19, NEU, NGL, TKR1, VSCN2, c-ERB-2, c-ERB2, p185(erbB2)","rectangle",162,1018,46,17,NA,NA,NA,NA
"11","TITLE:Central carbon metabolism in cancer","roundrectangle",218,58,355,25,NA,NA,NA,NA
"110","MET, AUTS9, DA11, DFNB97, HGFR, RCCP2, c-Met","rectangle",162,1040,46,17,NA,NA,NA,NA
"111","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",383,1017,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296","2.7.1.153","PIK3CA; PIK3CD; PIK3R1; PIK3R2",0
"112","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","rectangle",629,1017,46,17,"hsa:208","2.7.11.1","AKT2",0
"113","MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS","rectangle",875,1017,46,17,NA,NA,NA,NA
"114","PI3K-Akt signaling pathway","roundrectangle",535,993,112,34,NA,NA,NA,NA
"115","MAPK signaling pathway","roundrectangle",615,520,112,34,NA,NA,NA,NA
"119","mTOR signaling pathway","roundrectangle",728,992,112,34,NA,NA,NA,NA
"12","SLC2A1, CSE, DYT17, DYT18, DYT9, EIG12, GLUT, GLUT-1, GLUT1, GLUT1DS, HTLVR, PED, SDCHCN...","rectangle",162,845,46,17,"hsa:6513;hsa:6514",NA,"SLC2A1; SLC2A2",100
"121","SLC2A1, CSE, DYT17, DYT18, DYT9, EIG12, GLUT, GLUT-1, GLUT1, GLUT1DS, HTLVR, PED, SDCHCN","rectangle",1475,655,46,17,"hsa:6513",NA,"SLC2A1",100
"122","SLC2A2, GLUT2","rectangle",1475,625,46,17,"hsa:6514",NA,"SLC2A2",100
"123","HK1, CNSHA5, HK, HK1-ta, HK1-tb, HK1-tc, HKD, HKI, HMSNR, HXK1, NEDVIBA, NMSR, RP79, hexokinase...","rectangle",1480,773,46,17,"hsa:3098","2.7.1.1","HK1",100
"124","PGAM4, PGAM-B, PGAM1, PGAM3, dJ1000K24.1...","rectangle",1480,796,46,17,"hsa:5224","5.4.2.11","PGAM2",100
"125","PKM, CTHBP, HEL-S-30, OIP3, PK3, PKM2, TCB, THBP1, p58","rectangle",1480,820,46,17,NA,NA,NA,NA
"126","LDHAL6A, LDH6A...","rectangle",1480,845,46,17,"hsa:3939;hsa:3945","1.1.1.27","LDHA; LDHB",0
"127","PDK1","rectangle",1480,932,46,17,NA,NA,NA,NA
"129","GLS2, GA, GLS, LGA, hLGA...","rectangle",1475,545,46,17,"hsa:2744","3.5.1.2","GLS",0
"130","SIRT3, SIR2L3","rectangle",1104,935,46,17,NA,NA,NA,NA
"134","SIRT6, SIR2L6, hSIRT6","rectangle",1304,784,46,17,NA,NA,NA,NA
"151","HK1, CNSHA5, HK, HK1-ta, HK1-tb, HK1-tc, HKD, HKI, HMSNR, HXK1, NEDVIBA, NMSR, RP79, hexokinase...","rectangle",248,827,46,17,"hsa:3098","2.7.1.1","HK1",100
"158","SLC1A5, AAAT, ASCT2, ATBO, M7V1, M7VS1, R16, RDRC","rectangle",1075,434,46,17,NA,NA,NA,NA
"160","SLC1A5, AAAT, ASCT2, ATBO, M7V1, M7VS1, R16, RDRC","rectangle",1073,100,46,17,NA,NA,NA,NA
"161","SLC1A5, AAAT, ASCT2, ATBO, M7V1, M7VS1, R16, RDRC","rectangle",1475,573,46,17,NA,NA,NA,NA
"164","PDHA1, E1alpha, PDHA, PDHAD, PDHCE1A, PHE1A...","rectangle",822,257,46,17,"hsa:5160;hsa:5161;hsa:5162","1.2.4.1","PDHA1; PDHA2; PDHB",100
"165","PDK1","rectangle",812,307,46,17,NA,NA,NA,NA
"166","SLC16A3, MCT 3, MCT 4, MCT-3, MCT-4, MCT3, MCT4","rectangle",162,345,46,17,NA,NA,NA,NA
"170","Pentose phosphate pathway","roundrectangle",285,702,112,34,NA,NA,NA,NA
"176","Fatty acid metabolism","roundrectangle",762,630,112,34,NA,NA,NA,NA
"196","Glycine, serine and threonine metabolism","roundrectangle",519,788,112,34,NA,NA,NA,NA
"20","GCK, FGQTL3, GK, GLK, HHF3, HK4, HKIV, HXKP, LGLK, MODY2, PNDM1","rectangle",236,874,46,17,"hsa:2645","2.7.1.2","GCK",100
"200","TIGAR, C12orf5, FR2BP","rectangle",326,923,46,17,NA,NA,NA,NA
"201","TP53, BCC7, BMFS5, LFS1, P53, TRP53","rectangle",347,977,46,17,NA,NA,NA,NA
"214","PFKL, ATP-PFK, PFK-B, PFK-L...","rectangle",399,866,46,17,"hsa:5213","2.7.1.11","PFKM",100
"217","PTEN, 10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC1, PTEN1, PTENbeta, PTENgama, TEP1","rectangle",440,977,46,17,"hsa:5728","3.1.3.16; 3.1.3.48; 3.1.3.67","PTEN",100
"223","PGAM4, PGAM-B, PGAM1, PGAM3, dJ1000K24.1...","rectangle",552,865,46,17,"hsa:5224","5.4.2.11","PGAM2",100
"224","SCO2, CEMCOX1, ECGF1, Gliostatin, MC4DN2, MYP6, PD-ECGF, SCO1L, TP, TYMP, TdRPase","rectangle",751,764,46,17,"hsa:9997",NA,"SCO2",100
"225","TP53, BCC7, BMFS5, LFS1, P53, TRP53","rectangle",733,721,46,17,NA,NA,NA,NA
"231","Oxidative phosphorylation","roundrectangle",846,725,112,34,NA,NA,NA,NA
"234","SCO2, CEMCOX1, ECGF1, Gliostatin, MC4DN2, MYP6, PD-ECGF, SCO1L, TP, TYMP, TdRPase","rectangle",741,183,46,17,"hsa:9997",NA,"SCO2",100
"235","TP53, BCC7, BMFS5, LFS1, P53, TRP53","rectangle",723,140,46,17,NA,NA,NA,NA
"237","Oxidative phosphorylation","roundrectangle",846,153,112,34,NA,NA,NA,NA
"241","SLC7A5, 4F2LC, CD98, D16S469E, E16, LAT1, MPE16","rectangle",162,1081,46,17,"hsa:8140",NA,"SLC7A5",100
"244","G6PD, CNSHA1, G6PD1","rectangle",254,746,46,17,"hsa:2539","1.1.1.363; 1.1.1.49","G6PD",100
"245","TP53, BCC7, BMFS5, LFS1, P53, TRP53","rectangle",237,786,46,17,NA,NA,NA,NA
"262","IDH1, HEL-216, HEL-S-26, IDCD, IDH, IDP, IDPC, PICD...","rectangle",1017,652,46,17,"hsa:3417;hsa:3418","1.1.1.42","IDH1; IDH2",100
"276","Alanine, aspartate and glutamate metabolism","roundrectangle",1004,970,133,34,NA,NA,NA,NA
"28","SLC16A3, MCT 3, MCT 4, MCT-3, MCT-4, MCT3, MCT4","rectangle",162,948,46,17,NA,NA,NA,NA
"282","Arginine and proline metabolism","roundrectangle",1176,651,112,34,NA,NA,NA,NA
"287","Alanine, aspartate and glutamate metabolism","roundrectangle",987,504,140,34,NA,NA,NA,NA
"292","PFKL, ATP-PFK, PFK-B, PFK-L...","rectangle",1480,881,46,17,"hsa:5213","2.7.1.11","PFKM",100
"32","SLC2A1, CSE, DYT17, DYT18, DYT9, EIG12, GLUT, GLUT-1, GLUT1, GLUT1DS, HTLVR, PED, SDCHCN...","rectangle",162,241,46,17,"hsa:6513;hsa:6514",NA,"SLC2A1; SLC2A2",100
