"EC","Gene","total_genes","present_genes","percent"
"2.4.1.17","UGT1A1",1,0,0
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
"3.3.2.9","EPHX1",1,0,0
