"EC","Gene","total_genes","present_genes","percent"
"1.5.1.3","DHFR",1,1,100
"3.1.3.1","ALPI; ALPL",2,2,100
"3.5.4.16","GCH1",1,1,100
"4.2.1.96","PCBD1",1,1,100
"1.1.1.153","SPR",1,0,0
"1.14.16.1","PAH",1,0,0
"1.14.16.2","TH",1,0,0
"1.5.1.34","QDPR",1,0,0
"2.10.1.1","GPHN",1,0,0
"2.7.7.75","GPHN",1,0,0
"2.8.1.12","MOCS2",1,0,0
"2.8.1.9","MOCOS",1,0,0
"4.1.2.50","PTS",1,0,0
"4.1.99.22","MOCS1",1,0,0
"4.2.3.12","PTS",1,0,0
"4.6.1.17","MOCS1",1,0,0
