"EC","Gene","total_genes","present_genes","percent"
"3.4.23.5","CTSD",1,1,100
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
"3.4.14.1","CTSC",1,0,0
"3.4.21.108","HTRA2",1,0,0
"3.4.22.1","CTSB",1,0,0
"3.4.22.38","CTSK",1,0,0
"3.4.22.41","CTSF",1,0,0
