"EC","Gene","total_genes","present_genes","percent"
"6.3.4.10","HLCS",1,1,100
"6.3.4.11","HLCS",1,1,100
"6.3.4.15","HLCS",1,1,100
"6.3.4.9","HLCS",1,1,100
"3.5.1.12","BTD",1,0,0
