"EC","Gene","total_genes","present_genes","percent"
"1.3.1.38","MECR",1,1,100
"1.3.1.93","TECR",1,1,100
"2.3.1.199","ELOVL1; ELOVL4; ELOVL5",3,3,100
"4.2.1.134","HACD1",1,1,100
"1.1.1.211","HADHA",1,0,0
"1.1.1.35","HADH",1,0,0
"2.3.1.16","HADHB",1,0,0
"3.1.2.22","PPT1",1,0,0
"4.2.1.17","ECHS1; HADHA",2,0,0
