"EC","Gene","total_genes","present_genes","percent"
"2.4.99.18","STT3A; STT3B",2,2,100
"3.2.1.106","MOGS",1,1,100
"3.2.1.207","GANAB",1,1,100
"3.2.1.209","MAN1B1",1,1,100
"3.5.1.52","NGLY1",1,1,100
"2.3.2.31","PRKN",1,0,0
"3.4.21.112","MBTPS1",1,0,0
