"EC","Gene","total_genes","present_genes","percent"
"3.1.1.13","LIPA",1,1,100
"3.5.3.1","ARG1",1,1,100
"3.6.5.2","RAB7A",1,1,100
"4.1.1.17","ODC1",1,1,100
"7.1.1.8","UQCRFS1",1,1,100
"7.6.2.1","ATP8A2",1,1,100
"2.3.1.21","CPT1A; CPT1C",2,0,0
"3.1.1.4","PLA2G6",1,0,0
