"EC","Gene","total_genes","present_genes","percent"
"2.7.1.1","HK1",1,1,100
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
"3.1.3.9","G6PC3",1,0,0
"3.1.4.11","PLCB1; PLCB3; PLCB4",3,0,0
"3.2.1.10","SI",1,0,0
"3.2.1.108","LCT",1,0,0
"3.2.1.48","SI",1,0,0
"3.2.1.62","LCT",1,0,0
