"EC","Gene","total_genes","present_genes","percent"
"1.2.1.3","ALDH1B1; ALDH3A2",2,2,100
"2.6.1.42","BCAT2",1,1,100
"2.7.1.24","COASY",1,1,100
"2.7.7.3","COASY",1,1,100
"3.1.4.1","ENPP1",1,1,100
"3.5.2.2","DPYS",1,1,100
"3.6.1.9","ENPP1",1,1,100
"6.3.2.51","PPCS",1,1,100
"1.3.1.2","DPYD",1,0,0
"2.7.1.33","PANK2",1,0,0
"3.5.1.6","UPB1",1,0,0
