"EC","Gene","total_genes","present_genes","percent"
"1.1.1.102","KDSR",1,1,100
"1.14.14.177","CYP4F22",1,1,100
"2.3.1.199","ELOVL1; ELOVL4",2,2,100
"2.3.1.297","CERS3",1,1,100
"2.3.1.298","CERS3",1,1,100
"2.3.1.50","SPTLC1; SPTLC2",2,2,100
"2.3.1.51","ABHD5",1,1,100
"2.3.1.296","PNPLA1",1,0,0
"2.4.1.80","UGCG",1,0,0
"3.2.1.45","GBA2",1,0,0
"4.2.1.152","ALOXE3",1,0,0
"4.3.1.3","HAL",1,0,0
"5.4.4.7","ALOXE3",1,0,0
