"EC","Gene","total_genes","present_genes","percent"
"2.7.7.80","MOCS3",1,1,100
"2.8.1.1","MPST",1,1,100
"2.8.1.11","MOCS3",1,1,100
"2.8.1.2","MPST",1,1,100
"2.8.1.7","NFS1",1,1,100
"2.8.1.12","MOCS2",1,0,0
