"EC","Gene","total_genes","present_genes","percent"
"3.6.5.5","DNM1L",1,1,100
"2.3.2.31","RBCK1; RNF31",2,0,0
"2.7.11.10","TBK1",1,0,0
"2.7.7.84","OAS1",1,0,0
"3.1.4.11","PLCB1; PLCB3; PLCB4",3,0,0
"3.4.22.1","CTSB",1,0,0
