"EC","Gene","total_genes","present_genes","percent"
"3.1.3.16","PTEN",1,1,100
"3.1.3.48","PTEN",1,1,100
"3.1.3.67","PTEN",1,1,100
"2.7.1.153","PIK3CA; PIK3CD",2,0,0
"2.7.11.1","AKT2",1,0,0
"3.1.4.11","PLCG2",1,0,0
