"EC","Gene","total_genes","present_genes","percent"
"1.5.1.3","DHFR",1,1,100
"1.5.1.5","MTHFD1",1,1,100
"1.5.1.53","MTHFR",1,1,100
"2.1.1.45","TYMS",1,1,100
"2.1.2.1","SHMT2",1,1,100
"3.5.4.9","MTHFD1",1,1,100
"6.3.3.2","MTHFS",1,1,100
"6.3.4.3","MTHFD1",1,1,100
"2.1.1.13","MTR",1,0,0
