"EC","Gene","total_genes","present_genes","percent"
"1.11.1.12","GPX4",1,1,100
"1.14.14.18","HMOX1",1,1,100
"6.2.1.3","ACSL4",1,1,100
"6.3.2.2","GCLC",1,1,100
"6.3.2.3","GSS",1,1,100
"1.16.3.1","CP; FTH1",2,0,0
"2.3.1.57","SAT1",1,0,0
