"EC","Gene","total_genes","present_genes","percent"
"1.2.1.24","ALDH5A1",1,1,100
"2.3.3.10","HMGCS1; HMGCS2",2,2,100
"2.6.1.19","ABAT",1,1,100
"2.6.1.22","ABAT",1,1,100
"2.3.1.9","ACAT1; ACAT2",2,1,50
"1.1.1.211","HADHA",1,0,0
"1.1.1.35","EHHADH; HADH",2,0,0
"1.1.99.2","L2HGDH",1,0,0
"1.3.8.1","ACADS",1,0,0
"2.8.3.5","OXCT1",1,0,0
"4.1.1.15","GAD1",1,0,0
"4.1.3.4","HMGCL",1,0,0
"4.2.1.17","ECHS1; EHHADH; HADHA",3,0,0
"5.3.3.8","EHHADH",1,0,0
