"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"141","CASP12, CASP-12, CASP12P1","rectangle",1575,1015,46,17,NA,NA,NA,NA
"1680","TOMM40, C19orf1, D19S1177E, PER-EC1, PEREC1, TOM40...","rectangle",794,1236,46,17,NA,NA,NA,NA
"1681","SOD1, ALS, ALS1, HEL-S-44, IPOA, SOD, STAHP, hSod1, homodimer","rectangle",494,1122,46,17,NA,NA,NA,NA
"1683","BCL2, Bcl-2, PPP1R50","rectangle",1207,1290,46,17,NA,NA,NA,NA
"1688","ALS2, ALS2CR6, ALSJ, IAHSP, PLSJ","rectangle",1724,1525,46,17,NA,NA,NA,NA
"1689","RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1","rectangle",1765,1553,46,17,NA,NA,NA,NA
"1690","RAB5A, RAB5","rectangle",1826,1525,46,17,NA,NA,NA,NA
"1694","PINK1, BRPK, PARK6","rectangle",1015,1290,46,17,"hsa:65018","2.7.11.1","PINK1",0
"1695","NDUFC2-KCTD14...","rectangle",833,1033,46,17,"hsa:126328;hsa:374291;hsa:4694;hsa:4695;hsa:4700;hsa:4702;hsa:4704;hsa:4705;hsa:4709;hsa:4714;hsa:4715;hsa:4716;hsa:4718;hsa:4719;hsa:4720;hsa:4722;hsa:4723;hsa:4724;hsa:4726;hsa:4728;hsa:4729;hsa:51079;hsa:54539;hsa:55967","7.1.1.2","NDUFA1; NDUFA10; NDUFA11; NDUFA12; NDUFA13; NDUFA2; NDUFA6; NDUFA8; NDUFA9; NDUFB10; NDUFB11; NDUFB3; NDUFB8; NDUFB9; NDUFC2; NDUFS1; NDUFS2; NDUFS3; NDUFS4; NDUFS6; NDUFS7; NDUFS8; NDUFV1; NDUFV2",0
"1696","SDHA, CMD1GG, FP, MC2DN1, NDAXOA, PGL5, PPGL5, SDH1, SDH2, SDHF...","rectangle",833,1068,46,17,"hsa:6389;hsa:6390;hsa:6391;hsa:6392","1.3.5.1","SDHA; SDHB; SDHC; SDHD",100
"1697","UQCR11, 0710008D09Rik, QCR10, UQCR...","rectangle",833,1099,46,17,"hsa:1537;hsa:27089;hsa:7381;hsa:7384;hsa:7385;hsa:7386","7.1.1.8","CYC1; UQCRB; UQCRC1; UQCRC2; UQCRFS1; UQCRQ",100
"1698","COX6B2, COXVIB2, CT59...","rectangle",833,1132,46,17,"hsa:1327;hsa:1337;hsa:1339;hsa:1340;hsa:1349;hsa:1351;hsa:84701;hsa:9377",NA,"COX4I1; COX4I2; COX5A; COX6A1; COX6A2; COX6B1; COX7B; COX8A",100
"1699","ATP5PD, APT5H, ATP5H, ATPQ...","rectangle",833,1164,46,17,"hsa:498;hsa:506;hsa:513;hsa:514;hsa:539","7.1.2.2","ATP5F1A; ATP5F1B; ATP5F1D; ATP5F1E; ATP5PO",100
"1700","Oxidative phosphorylation","roundrectangle",936,1099,113,34,NA,NA,NA,NA
"1701","PRKN, AR-JP, LPRS2, PARK2, PDJ","rectangle",1086,1369,46,17,"hsa:5071","2.3.2.31","PRKN",0
"1702","Mitophagy - animal","roundrectangle",1175,1468,113,25,NA,NA,NA,NA
"1711","MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS","rectangle",1088,1687,46,17,NA,NA,NA,NA
"1712","ULK1, ATG1, ATG1A, UNC51, Unc51.1, hATG1...","rectangle",1194,1687,46,17,NA,NA,NA,NA
"1713","ATG13, KIAA0652, PARATARG8","rectangle",1194,1704,46,17,NA,NA,NA,NA
"1714","RB1CC1, ATG17, CC1, FIP200, PPP1R131","rectangle",1240,1704,46,17,NA,NA,NA,NA
"1715","ATG101, C12orf44","rectangle",1240,1687,46,17,NA,NA,NA,NA
"1716","ATG2A, BLTP4A...","rectangle",1669,1687,46,17,NA,NA,NA,NA
"1717","WIPI2, ATG18B, Atg21, CGI-50, IDDSSA, WIPI-2...","rectangle",1669,1722,46,17,NA,NA,NA,NA
"1718","AMBRA1, DCAF3, WDR94","rectangle",1395,1630,46,17,NA,NA,NA,NA
"1719","BECN2, BECN1L1, BECN1P1...","rectangle",1480,1705,46,17,NA,NA,NA,NA
"1720","PIK3R4, VPS15, p150","rectangle",1480,1722,46,17,NA,NA,NA,NA
"1721","NRBF2, COPR, COPR1, COPR2, NRBF-2","rectangle",1526,1705,46,17,NA,NA,NA,NA
"1722","PIK3C3, VPS34, Vps34, hVps34","rectangle",1526,1722,46,17,NA,NA,NA,NA
"1723","ATG14, ATG14L, BARKOR, KIAA0831","rectangle",1526,1688,46,17,NA,NA,NA,NA
"1725","Autophagy - animal","roundrectangle",1355,1682,89,25,NA,NA,NA,NA
"1736","C9orf72, ALSFTD, DENND9, DENNL72, FTDALS, FTDALS1","rectangle",1215,1605,46,17,NA,NA,NA,NA
"1737","RAB1A, RAB1, YPT1","rectangle",1272,1547,46,17,NA,NA,NA,NA
"1739","WDR41, MSTP048","rectangle",1169,1596,46,17,NA,NA,NA,NA
"1740","SMCR8, DENND8A","rectangle",1169,1613,46,17,NA,NA,NA,NA
"1742","RAB39B, BGMR, MRX72, WSMN, WSN, XLID72...","rectangle",1195,1547,46,17,NA,NA,NA,NA
"1744","SQSTM1, A170, DMRV, EBIAP, FTDALS3, NADGP, OSIL, PDB3, ZIP3, p60, p62, p62B","rectangle",1086,1520,46,17,NA,NA,NA,NA
"1745","TBK1, AIARV, FTDALS4, IIAE8, NAK, T2K","rectangle",1030,1573,46,17,"hsa:29110","2.7.11.10","TBK1",0
"1746","TANK, I-TRAF, ITRAF, TRAF2","rectangle",1030,1590,46,17,NA,NA,NA,NA
"1748","OPTN, ALS12, FIP2, GLC1E, HIP7, HYPL, NRP, TFIIIA-INTP","rectangle",1086,1498,46,17,NA,NA,NA,NA
"1761","MAP1LC3BP1...","rectangle",1166,1511,46,17,NA,NA,NA,NA
"1763","VDAC1, PORIN, VDAC-1","rectangle",794,1203,46,17,NA,NA,NA,NA
"1767","BCL2, Bcl-2, PPP1R50","rectangle",738,1153,46,17,NA,NA,NA,NA
"1769","TARDBP, ALS10, TDP-43","rectangle",915,1022,46,17,NA,NA,NA,NA
"178","RYR1, CCO, CMYO1A, CMYO1B, CMYP1A, CMYP1B, KDS, MHS, MHS1, PPP1R137, RYDR, RYR, RYR-1, SKRR...","rectangle",1058,761,46,17,NA,NA,NA,NA
"1789","FIG4, ALS11, BOP, BTOP, CMT4J, KIAA0274, SAC3, YVS, dJ249I4.1","rectangle",1833,1580,46,17,"hsa:9896",NA,"FIG4",100
"179","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","rectangle",1058,721,46,17,"hsa:3708;hsa:3709",NA,"ITPR1; ITPR2",0
"1790","CHMP2B, ALS17, CHMP2.5, DMT1, FTDALS7, VPS2-2, VPS2B","rectangle",1777,1580,46,17,NA,NA,NA,NA
"1793","SPG11, ALS5, CMT2X, KIAA1840","rectangle",2039,1536,46,17,"hsa:80208",NA,"SPG11",0
"1795","MCU, C10orf42, CCDC109A, HsMCU","rectangle",965,991,46,17,NA,NA,NA,NA
"1798","MAP3K5, ASK1, MAPKKK5, MEKK5","rectangle",1501,695,46,17,NA,NA,NA,NA
"1799","EIF2AK3, PEK, PERK, WRS","rectangle",1332,792,46,17,NA,NA,NA,NA
"180","GRIN1, DEE101, GluN1, MRD8, NDHMSD, NDHMSR, NMD-R1, NMDA1, NMDAR1, NR1, hNR1...","rectangle",396,555,46,17,"hsa:2902;hsa:2903;hsa:2904;hsa:2906",NA,"GRIN1; GRIN2A; GRIN2B; GRIN2D",0
"1800","ERN1, IRE1, IRE1P, IRE1a, hIRE1p","rectangle",1332,670,46,17,NA,NA,NA,NA
"1801","ATF6, ACHM7, ATF6A, ATP6alpha","rectangle",1332,624,46,17,NA,NA,NA,NA
"1802","EIF2S1, EIF-2, EIF-2A, EIF-2alpha, EIF2, EIF2A","rectangle",1420,792,46,17,NA,NA,NA,NA
"1803","ATF4, CREB-2, CREB2, TAXREB67, TXREB","rectangle",1503,792,46,17,NA,NA,NA,NA
"1807","XBP1, TREB-5, TREB5, XBP-1, XBP2","rectangle",1501,670,46,17,NA,NA,NA,NA
"1809","DDIT3, AltDDIT3, C/EBPzeta, CEBPZ, CHOP, CHOP-10, CHOP10, GADD153","rectangle",1861,615,46,17,NA,NA,NA,NA
"1810","DDIT3, AltDDIT3, C/EBPzeta, CEBPZ, CHOP, CHOP-10, CHOP10, GADD153","rectangle",1861,792,46,17,NA,NA,NA,NA
"1814","HSPA5, BIP, GRP78, HEL-S-89n","rectangle",1247,670,46,17,NA,NA,NA,NA
"1827","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","rectangle",1418,705,46,17,NA,NA,NA,NA
"1831","CASP12, CASP-12, CASP12P1","rectangle",1501,719,46,17,NA,NA,NA,NA
"1834","HAP1, HAP2, HIP5, HLP, hHLP1","rectangle",1975,2090,46,17,NA,NA,NA,NA
"1835","ACTR1B, ARP1B, CTRN2, PC3...","rectangle",1975,2073,46,17,NA,NA,NA,NA
"1836","DNAL4, MRMV3, PIG27...","rectangle",1955,2107,46,17,NA,NA,NA,NA
"1839","TUBA1B, K-ALPHA-1...","rectangle",1851,2120,46,17,NA,NA,NA,NA
"184","Calcium signaling pathway","roundrectangle",846,792,113,34,NA,NA,NA,NA
"1840","TUBB3, CDCBM, CDCBM1, CFEOM3, CFEOM3A, FEOM3, TUBB4, beta-4...","rectangle",1897,2120,46,17,NA,NA,NA,NA
"1841","SOD1, ALS, ALS1, HEL-S-44, IPOA, SOD, STAHP, hSod1, homodimer","rectangle",1910,2076,46,17,NA,NA,NA,NA
"1845","HTT, HD, IT15, LOMARS","rectangle",470,629,46,17,NA,NA,NA,NA
"1846","DLG4, MRD62, PSD95, SAP-90, SAP90","rectangle",446,592,46,17,NA,NA,NA,NA
"1847","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","rectangle",497,464,46,17,NA,NA,NA,NA
"1849","GRM5, GPRC1E, MGLUR5, PPP1R86, mGlu5","rectangle",396,488,46,17,NA,NA,NA,NA
"1850","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",750,604,46,17,"hsa:23236;hsa:5331;hsa:5332","3.1.4.11","PLCB1; PLCB3; PLCB4",0
