"EC","Gene","total_genes","present_genes","percent"
"1.17.99.9","COX15",1,1,100
"1.3.5.1","SDHA; SDHB",2,2,100
"2.5.1.141","COX10",1,1,100
"3.6.1.1","PPA2",1,1,100
"7.1.1.8","UQCRFS1",1,1,100
"7.1.2.2","ATP5F1B; ATP6V1A",2,2,100
"7.1.1.2","NDUFS1; NDUFS2; NDUFS3; NDUFS7; NDUFS8; NDUFV1; NDUFV2",7,0,0
