"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"100","ITGAV, CD51, MSK8, VNRA, VTNR","rectangle",881,398,46,17,NA,NA,NA,NA
"101","ITGAV, CD51, MSK8, VNRA, VTNR","rectangle",881,273,46,17,NA,NA,NA,NA
"102","ITGA4, CD49D, IA4","rectangle",443,413,46,17,NA,NA,NA,NA
"111","ITGB8","rectangle",881,579,46,17,NA,NA,NA,NA
"112","ITGB6, AI1H","rectangle",881,503,46,17,NA,NA,NA,NA
"113","ITGB5","rectangle",881,415,46,17,NA,NA,NA,NA
"114","ITGA2B, BDPLT16, BDPLT2, CD41, CD41B, GP2B, GPIIb, GT, GT1, GTA, HPA3, PPP1R93","rectangle",735,413,46,17,NA,NA,NA,NA
"115","ITGB3, BDPLT16, BDPLT2, BDPLT24, CD61, GP3A, GPIIIa, GT, GT2","rectangle",881,290,46,17,NA,NA,NA,NA
"116","ITGB7","rectangle",443,430,46,17,NA,NA,NA,NA
"117","ITGAV, CD51, MSK8, VNRA, VTNR","rectangle",881,157,46,17,NA,NA,NA,NA
"118","ITGA11, HsT18964","rectangle",146,413,46,17,NA,NA,NA,NA
"119","ITGA10, PRO827","rectangle",146,328,46,17,NA,NA,NA,NA
"120","ITGA9, ALPHA-RLC, ITGA4L, RLC","rectangle",443,157,46,17,NA,NA,NA,NA
"121","ITGA8","rectangle",735,279,46,17,NA,NA,NA,NA
"128","ITGB1, CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB","rectangle",146,174,46,17,NA,NA,NA,NA
"129","ITGA1, CD49a, VLA1","rectangle",146,157,46,17,NA,NA,NA,NA
"130","TNC, 150-225, DFNA56, GMEM, GP, HXB, JI, TN, TN-C...","rectangle",662,298,46,17,NA,NA,NA,NA
"132","VWF, F8VWF, VWD","rectangle",808,261,46,17,NA,NA,NA,NA
"133","VTN, V75, VN, VNT","rectangle",662,277,46,17,NA,NA,NA,NA
"134","NPNT, EGFL6L, POEM","rectangle",662,319,46,17,NA,NA,NA,NA
"137","LAMC3, OCCM...","rectangle",73,177,46,17,NA,NA,NA,NA
"139","CHAD, SLRR4A","rectangle",73,279,46,17,NA,NA,NA,NA
"140","COL1A1, CAFYD, EDSARTH1, EDSC, OI1, OI2, OI3, OI4...","rectangle",73,154,46,17,NA,NA,NA,NA
"142","TITLE:Integrin signaling","roundrectangle",134,58,188,25,NA,NA,NA,NA
"144","ITGA2, BR, CD49B, GPIa, HPA-5, VLA-2, VLAA2","rectangle",146,247,46,17,NA,NA,NA,NA
"213","FREM1, BNAR, C9orf143, C9orf145, C9orf154, MOTA, TILRR, TRIGNO2...","rectangle",662,353,46,17,NA,NA,NA,NA
"214","FRAS1, FRASRS1","rectangle",662,336,46,17,NA,NA,NA,NA
"216","DSPP, DFNA39, DGI1, DMP3, DPP, DSP","rectangle",808,506,46,17,NA,NA,NA,NA
"219","DMP1, ARHP, ARHR, DMP-1","rectangle",808,303,46,17,NA,NA,NA,NA
"235","PARVB, CGI-56...","rectangle",297,631,46,17,NA,NA,NA,NA
"236","PXN","rectangle",298,567,46,17,NA,NA,NA,NA
"237","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","rectangle",591,580,46,17,NA,NA,NA,NA
"238","FERMT2, KIND2, MIG2, PLEKHC1, UNC112, UNC112B, mig-2...","rectangle",249,648,46,17,NA,NA,NA,NA
"239","LIMS1, PINCH, PINCH-1, PINCH1...","rectangle",297,665,46,17,NA,NA,NA,NA
"240","NCK2, GRB4, NCKbeta","rectangle",188,878,46,17,NA,NA,NA,NA
"241","EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA...","rectangle",147,895,46,17,NA,NA,NA,NA
"242","EGF, HOMG4, URG...","rectangle",75,895,46,17,NA,NA,NA,NA
