"EC","Gene","total_genes","present_genes","percent"
"1.4.1.3","GLUD1",1,1,100
"6.3.1.2","GLUL",1,1,100
"4.2.1.1","CA5A",1,0,0
"6.3.4.16","CPS1",1,0,0
