"EC","Gene","total_genes","present_genes","percent"
"1.3.1.93","TECR",1,1,100
"1.3.3.6","ACOX1",1,1,100
"2.3.1.199","ELOVL1; ELOVL4; ELOVL5",3,3,100
"4.2.1.107","HSD17B4",1,1,100
"4.2.1.119","HSD17B4",1,1,100
"4.2.1.134","HACD1",1,1,100
"2.3.1.176","SCP2",1,0,0
"2.3.1.65","BAAT",1,0,0
"3.1.2.2","BAAT",1,0,0
"3.1.2.27","BAAT",1,0,0
