"EC","Gene","total_genes","present_genes","percent"
"1.1.1.34","HMGCR",1,1,100
"6.2.1.7","SLC27A5",1,1,100
"7.6.2.2","ABCB4",1,1,100
"1.14.14.23","CYP7A1",1,0,0
"2.3.1.65","BAAT",1,0,0
"2.4.1.17","UGT1A1",1,0,0
"3.1.2.2","BAAT",1,0,0
"3.1.2.27","BAAT",1,0,0
"3.3.2.9","EPHX1",1,0,0
