"EC","Gene","total_genes","present_genes","percent"
"1.1.1.363","G6PD",1,1,100
"1.1.1.49","G6PD",1,1,100
"2.2.1.1","TKT",1,1,100
"2.2.1.2","TALDO1",1,1,100
"2.7.1.11","PFKM",1,1,100
"2.7.6.1","PRPS1",1,1,100
"3.1.3.11","FBP1; FBP2",2,2,100
"5.3.1.6","RPIA",1,1,100
"5.3.1.9","GPI",1,1,100
"5.4.2.2","PGM1",1,1,100
"1.1.1.47","H6PD",1,0,0
"2.7.1.14","SHPK",1,0,0
"2.7.1.165","GLYCTK",1,0,0
"3.1.1.31","H6PD",1,0,0
"4.1.2.13","ALDOA; ALDOB",2,0,0
