"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"10","TITLE:Longevity regulating pathway - multiple species","roundrectangle",258,58,435,25,NA,NA,NA,NA
"101","ADCY1, AC1, DFNB44...","rectangle",513,189,46,17,NA,NA,NA,NA
"104","K01768","rectangle",513,824,46,17,NA,NA,NA,NA
"106","PRKAG2, AAKG, AAKG2, CMH6, H91620p, WPWS...","rectangle",628,282,46,17,"hsa:51422",NA,"PRKAG2",100
"113","INS, IDDM, IDDM1, IDDM2, ILPR, IRDN, MODY10, PNDM4","rectangle",249,223,46,17,"hsa:3630",NA,"INS",0
"114","INSR, CD220, HHF5","rectangle",339,223,46,17,"hsa:3643","2.7.10.1","INSR",0
"116","Insulin signaling pathway","roundrectangle",252,334,108,34,NA,NA,NA,NA
"117","mTOR signaling pathway","roundrectangle",749,334,108,34,NA,NA,NA,NA
"118","PI3K-Akt signaling pathway","roundrectangle",485,334,120,34,NA,NA,NA,NA
"123","FoxO signaling pathway","roundrectangle",1094,211,108,34,NA,NA,NA,NA
"124","SOD2, GC1, GClnc1, IPO-B, IPOB, MNSOD, MVCD6, Mn-SOD, lncRNA-GC1","rectangle",1289,225,46,17,NA,NA,NA,NA
"125","SOD1, ALS, ALS1, HEL-S-44, IPOA, SOD, STAHP, hSod1, homodimer...","rectangle",1289,450,46,17,NA,NA,NA,NA
"126","SOD2, GC1, GClnc1, IPO-B, IPOB, MNSOD, MVCD6, Mn-SOD, lncRNA-GC1","rectangle",1289,667,46,17,NA,NA,NA,NA
"127","CRYAB, CMD1II, CRYA2, CTPP2, CTRCT16, HEL-S-101, HSPB5, MFM2, MFM2A, MFM2B...","rectangle",1289,476,46,17,NA,NA,NA,NA
"128","K19766...","rectangle",1289,713,46,17,NA,NA,NA,NA
"129","CLPB, ANKCLB, ANKCLP, HSP78, MEGCANN, MGCA7, MGCA7A, SCN9, SKD3","rectangle",1289,932,46,17,"hsa:81570",NA,"CLPB",100
"158","AMPK signaling pathway","roundrectangle",621,334,120,34,NA,NA,NA,NA
"162","PRKAG2, AAKG, AAKG2, CMH6, H91620p, WPWS...","rectangle",628,476,46,17,"hsa:51422",NA,"PRKAG2",100
"164","CAT","rectangle",1289,249,46,17,"hsa:847","1.11.1.6","CAT",100
"165","ATG5, APG5, APG5-LIKE, APG5L, ASP, SCAR25, hAPG5","rectangle",1289,274,46,17,"hsa:9474",NA,"ATG5",100
"168","CAT","rectangle",1289,690,46,17,"hsa:847","1.11.1.6","CAT",100
"169","CAT","rectangle",1289,906,46,17,"hsa:847","1.11.1.6","CAT",100
"170","SOD2, GC1, GClnc1, IPO-B, IPOB, MNSOD, MVCD6, Mn-SOD, lncRNA-GC1","rectangle",1289,878,46,17,NA,NA,NA,NA
"171","Longevity regulating pathway","roundrectangle",232,183,129,34,NA,NA,NA,NA
"172","Longevity regulating pathway - worm","roundrectangle",232,595,129,34,NA,NA,NA,NA
"173","K01440","rectangle",913,950,46,17,NA,NA,NA,NA
"174","K11121","rectangle",946,991,46,17,NA,NA,NA,NA
"178","SIRT1, SIR2, SIR2L1, SIR2alpha","rectangle",946,766,46,17,NA,NA,NA,NA
"179","SIRT1, SIR2, SIR2L1, SIR2alpha","rectangle",946,310,46,17,NA,NA,NA,NA
"183","SIRT1, SIR2, SIR2L1, SIR2alpha","rectangle",946,570,46,17,NA,NA,NA,NA
"187","HDAC1, GON-10, HD1, KDAC1, RPD3, RPD3L1...","rectangle",927,536,46,17,NA,NA,NA,NA
"20","IGF1, IGF, IGF-I, IGFI, MGF","rectangle",249,246,46,17,NA,NA,NA,NA
"21","IGF1R, CD221, IGFIR, IGFR, JTK13","rectangle",338,246,46,17,NA,NA,NA,NA
"23","IRS1, HIRS-1...","rectangle",427,215,46,17,NA,NA,NA,NA
"24","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","rectangle",427,259,46,17,NA,NA,NA,NA
"28","FOXO3, AF6q21, FKHRL1, FKHRL1P2, FOXO2, FOXO3A","rectangle",1009,422,46,17,NA,NA,NA,NA
"29","RPS6KB1, PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70 S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha...","rectangle",782,476,46,17,NA,NA,NA,NA
"30","MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS...","rectangle",705,476,46,17,NA,NA,NA,NA
"31","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","rectangle",716,422,46,17,"hsa:208","2.7.11.1","AKT2",0
"32","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",513,422,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296","2.7.1.153","PIK3CA; PIK3CD; PIK3R1; PIK3R2",0
"4","FOXO1, FKH1, FKHR, FOXO1A...","rectangle",1009,233,46,17,NA,NA,NA,NA
"43","IGF1, IGF, IGF-I, IGFI, MGF...","rectangle",249,422,46,17,"hsa:3630",NA,"INS",0
"44","IGF1R, CD221, IGFIR, IGFR, JTK13","rectangle",339,422,46,17,NA,NA,NA,NA
"46","IRS1, HIRS-1","rectangle",427,399,46,17,NA,NA,NA,NA
