"EC","Gene","total_genes","present_genes","percent"
"2.4.1.228","A4GALT",1,0,0
"3.2.1.22","GLA",1,0,0
"3.2.1.49","NAGA",1,0,0
"3.2.1.52","HEXA; HEXB",2,0,0
