"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"106","SLC6A3, DAT, DAT1, PKDYS, PKDYS1","rectangle",302,1005,46,17,"hsa:6531",NA,"SLC6A3",0
"107","SLC18A1, CGAT, VAT1, VMAT1...","rectangle",526,1005,46,17,"hsa:6571",NA,"SLC18A2",0
"109","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","rectangle",395,894,46,17,NA,NA,NA,NA
"110","DRD1, D1R, DADR, DRD1A","rectangle",302,894,46,17,NA,NA,NA,NA
"112","DRD5, DBDR, DRD1B, DRD1L2","rectangle",302,931,46,17,NA,NA,NA,NA
"113","GNAL, DYT25, HG1O...","rectangle",395,931,46,17,NA,NA,NA,NA
"114","ADCY5, AC5, DSKOD, FDFM","rectangle",473,931,46,17,NA,NA,NA,NA
"117","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",473,894,46,17,"hsa:23236;hsa:5331;hsa:5332","3.1.4.11","PLCB1; PLCB3; PLCB4",0
"121","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","rectangle",581,894,46,17,NA,NA,NA,NA
"123","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","rectangle",395,969,46,17,NA,NA,NA,NA
"124","DRD2, D2DR, D2R...","rectangle",302,969,46,17,NA,NA,NA,NA
"126","ADCY5, AC5, DSKOD, FDFM","rectangle",473,969,46,17,NA,NA,NA,NA
"127","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",581,931,46,17,NA,NA,NA,NA
"145","HTR4, 5-HT4, 5-HT4R...","rectangle",302,1124,46,17,NA,NA,NA,NA
"146","SLC6A4, 5-HTT, 5-HTTLPR, 5HTT, HTT, OCD1, SERT, SERT1, hSERT","rectangle",302,1250,46,17,NA,NA,NA,NA
"147","HTR1A, 5-HT-1A, 5-HT1A, 5HT1a, ADRB2RL1, ADRBRL1, G-21, PFMCD...","rectangle",302,1163,46,17,NA,NA,NA,NA
"148","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","rectangle",395,1163,46,17,NA,NA,NA,NA
"149","HTR2A, 5-HT2A, HTR2...","rectangle",302,1087,46,17,NA,NA,NA,NA
"150","HTR3C...","rectangle",302,1205,46,17,NA,NA,NA,NA
"154","SLC18A1, CGAT, VAT1, VMAT1...","rectangle",526,1250,46,17,"hsa:6571",NA,"SLC18A2",0
"156","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",473,1087,46,17,"hsa:23236;hsa:5331;hsa:5332","3.1.4.11","PLCB1; PLCB3; PLCB4",0
"160","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","rectangle",581,1087,46,17,NA,NA,NA,NA
"162","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",395,1124,46,17,NA,NA,NA,NA
"163","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",581,1124,46,17,NA,NA,NA,NA
"171","ADRA1D, ADRA1, ADRA1A, ADRA1R, ALPHA1, DAR, dJ779E11.2...","rectangle",942,134,46,17,NA,NA,NA,NA
"172","ADRB1, ADRB1R, B1AR, BETA1AR, FNSS2, RHR...","rectangle",942,171,46,17,NA,NA,NA,NA
"174","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",1113,135,46,17,"hsa:23236;hsa:5331;hsa:5332","3.1.4.11","PLCB1; PLCB3; PLCB4",0
"178","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","rectangle",1221,135,46,17,NA,NA,NA,NA
"18","TITLE:Neuroactive ligand signaling","roundrectangle",189,68,278,25,NA,NA,NA,NA
"181","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","rectangle",1035,135,46,17,NA,NA,NA,NA
"183","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",1035,171,46,17,NA,NA,NA,NA
"184","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",1221,171,46,17,NA,NA,NA,NA
"189","ADRA2A, ADRA2, ADRA2R, ADRAR, ALPHA2AAR, FPLD8, ZNF32...","rectangle",942,207,46,17,NA,NA,NA,NA
"190","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","rectangle",1035,207,46,17,NA,NA,NA,NA
"194","SLC6A2, NAT1, NET, NET1, SLC6A5","rectangle",942,246,46,17,"hsa:6530",NA,"SLC6A2",0
"20","GRIK1, EAA3, EEA3, GLR5, GLUR5, GluK1, gluR-5...","rectangle",303,307,46,17,NA,NA,NA,NA
"200","SLC18A1, CGAT, VAT1, VMAT1...","rectangle",1166,246,46,17,"hsa:6571",NA,"SLC18A2",0
"201","P2RY1, P2Y1, SARCC...","rectangle",942,539,46,17,NA,NA,NA,NA
"202","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",1113,540,46,17,"hsa:23236;hsa:5331;hsa:5332","3.1.4.11","PLCB1; PLCB3; PLCB4",0
"206","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","rectangle",1221,540,46,17,NA,NA,NA,NA
"209","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","rectangle",1035,540,46,17,NA,NA,NA,NA
"21","GRIA1, GLUH1, GLUR1, GLURA, GluA1, HBGR1, MRD67, MRT76...","rectangle",303,275,46,17,"hsa:2891;hsa:2892;hsa:2893",NA,"GRIA2; GRIA3; GRIA4",0
"211","P2RY11, P2Y11","rectangle",942,579,46,17,NA,NA,NA,NA
"212","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",1035,579,46,17,NA,NA,NA,NA
"213","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",1221,579,46,17,NA,NA,NA,NA
"218","P2RY13, FKSG77, GPCR1, GPR86, GPR94, P2Y13, SP174...","rectangle",942,616,46,17,NA,NA,NA,NA
"219","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","rectangle",1035,616,46,17,NA,NA,NA,NA
"22","GRIN3A, GluN3A, NMDAR-L, NMDAR3A, NR3A...","rectangle",303,241,46,17,"hsa:2902;hsa:2903;hsa:2904;hsa:2906",NA,"GRIN1; GRIN2A; GRIN2B; GRIN2D",0
"224","P2RX2, DFNA41, P2X2...","rectangle",942,662,46,17,NA,NA,NA,NA
"23","GRM1, GPRC1A, MGLU1, MGLUR1, PPP1R85, SCA44, SCAR13...","rectangle",302,141,46,17,"hsa:2911",NA,"GRM1",0
"235","ADORA1, RDC7...","rectangle",942,702,46,17,NA,NA,NA,NA
"236","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",1035,702,46,17,NA,NA,NA,NA
"237","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",1221,702,46,17,NA,NA,NA,NA
"24","GRM2, GLUR2, GPRC1B, MGLUR2, mGlu2...","rectangle",302,197,46,17,"hsa:2916",NA,"GRM6",0
"242","ADORA2A, A2aR, ADORA2, RDC8...","rectangle",942,737,46,17,NA,NA,NA,NA
"243","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","rectangle",1035,737,46,17,NA,NA,NA,NA
"25","SLC17A8, DFNA25, VGLUT3...","rectangle",525,350,46,17,NA,NA,NA,NA
"253","SLC17A9, C20orf59, POROK8, VNUT","rectangle",1165,778,46,17,NA,NA,NA,NA
"255","HRH1, H1-R, H1R, HH1R, hisH1","rectangle",942,343,46,17,NA,NA,NA,NA
"256","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",1113,344,46,17,"hsa:23236;hsa:5331;hsa:5332","3.1.4.11","PLCB1; PLCB3; PLCB4",0
"260","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","rectangle",1221,344,46,17,NA,NA,NA,NA
"263","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","rectangle",1035,344,46,17,NA,NA,NA,NA
"265","HRH2, H2R, HH2R","rectangle",942,383,46,17,NA,NA,NA,NA
"266","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",1035,383,46,17,NA,NA,NA,NA
"267","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",1221,383,46,17,NA,NA,NA,NA
