"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"11","TITLE:Renin secretion","roundrectangle",120,58,159,25,NA,NA,NA,NA
"112","KCNMA1, BKTM, CADEDS, IEG16, KCa1.1, LIWAS, MaxiK, PNKD3, SAKCA, SLO, SLO-ALPHA, SLO1, bA205K10.1, hSlo, mSLO1","rectangle",433,754,46,17,NA,NA,NA,NA
"114","PDE1A, CAM-PDE 1A, CAM-PDE-1A, HCAM-1, HCAM1, HSPDE1A...","rectangle",858,244,46,17,NA,NA,NA,NA
"12","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",536,160,46,17,NA,NA,NA,NA
"121","CLCA1, CACC, CACC1, CLCRG1, CaCC-1, GOB5, hCLCA1, hCaCC-1...","rectangle",433,353,46,17,NA,NA,NA,NA
"122","CACNA1C, CACH2, CACN2, CACNA1C-IT2, CACNL1A1, CCHL1A1, CaV1.2, LQT8, NEDHLSS, TS, TS. LQT8...","rectangle",433,399,46,17,NA,NA,NA,NA
"123","KCNJ2, ATFB9, HHBIRK1, HHIRK1, IRK1, KIR2.1, LQT7, SQT3","rectangle",433,455,46,17,NA,NA,NA,NA
"13","ADCY5, AC5, DSKOD, FDFM...","rectangle",669,203,46,17,NA,NA,NA,NA
"137","CALML6, CAGLP...","rectangle",847,539,46,17,NA,NA,NA,NA
"138","PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...","rectangle",934,539,46,17,NA,NA,NA,NA
"14","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",1018,203,46,17,NA,NA,NA,NA
"145","AQP1, AQP-CHIP, CHIP28, CO","rectangle",433,227,46,17,NA,NA,NA,NA
"149","ADCYAP1R1, PAC1, PAC1R, PACAPR, PACAPRI","rectangle",432,160,46,17,NA,NA,NA,NA
"150","ADCYAP1, PACAP","rectangle",330,160,46,17,NA,NA,NA,NA
"153","NPPA, ANF, ANP, ATFB6, ATRST2, CDD, CDD-ANF, CDP, PND","rectangle",330,681,46,17,NA,NA,NA,NA
"155","EDN1, ARCND3, ET1, HDLCQ7, PPET1, QME...","rectangle",330,505,46,17,NA,NA,NA,NA
"19","ADRB1, ADRB1R, B1AR, BETA1AR, FNSS2, RHR...","rectangle",433,130,46,17,NA,NA,NA,NA
"24","NPR1, ANPRA, ANPa, GUC2A, GUCY2A, NPRA","rectangle",433,681,46,17,NA,NA,NA,NA
"25","cAMP signaling pathway","roundrectangle",967,167,128,34,NA,NA,NA,NA
"28","cGMP-PKG signaling pathway","roundrectangle",638,649,128,34,NA,NA,NA,NA
"29","GNAI1, Gi, HG1B, NEDHISB...","rectangle",536,264,46,17,NA,NA,NA,NA
"34","ADORA1, RDC7","rectangle",433,264,46,17,NA,NA,NA,NA
"40","ORAI1, CRACM1, IMD9, ORAT1, TAM2, TMEM142A","rectangle",433,308,46,17,NA,NA,NA,NA
"43","AGTR1, AG2S, AGTR1B, AT1, AT1AR, AT1B, AT1BR, AT1R, AT2R1, ATR1, HAT1R","rectangle",433,545,46,17,NA,NA,NA,NA
"44","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","rectangle",540,545,46,17,NA,NA,NA,NA
"45","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",641,545,46,17,"hsa:23236;hsa:5331;hsa:5332","3.1.4.11","PLCB1; PLCB3; PLCB4",0
"50","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","rectangle",659,456,46,17,"hsa:3708;hsa:3709",NA,"ITPR1; ITPR2",0
"58","GUCY1A2, GC-SA2, GUC1A2...","rectangle",509,617,46,17,NA,NA,NA,NA
"61","PRKG2, AMD4, PKG2, PRKGR2, SMDP, cGK2, cGKII","rectangle",703,755,46,17,NA,NA,NA,NA
"64","PDE3A, CGI-PDE, CGI-PDE A, CGI-PDE-A, HTNB...","rectangle",907,271,46,17,NA,NA,NA,NA
"74","CREB1, CREB, CREB-1","rectangle",1143,203,46,17,NA,NA,NA,NA
"79","REN, ADTKD4, HNFJ2, RTD","rectangle",1267,203,46,17,NA,NA,NA,NA
"82","CTSB, APPS, CPSB, KWE, RECEUP","rectangle",1012,835,46,17,"hsa:1508","3.4.22.1","CTSB",0
"85","REN, ADTKD4, HNFJ2, RTD","rectangle",189,821,46,17,NA,NA,NA,NA
"86","AGT, ANHU, SERPINA8, hFLT1","rectangle",158,866,46,17,NA,NA,NA,NA
"90","ACE, ACE1, CD143, DCP, DCP1","rectangle",128,631,46,17,NA,NA,NA,NA
"91","Renin-angiotensin system","roundrectangle",231,631,128,34,NA,NA,NA,NA
"92","PTGER2, COX-2, EP2...","rectangle",433,190,46,17,NA,NA,NA,NA
"95","EDNRA, ET-A, ETA, ETA-R, ETAR, ETRA, MFDA, hET-AR","rectangle",433,505,46,17,NA,NA,NA,NA
"97","Calcium signaling pathway","roundrectangle",617,579,128,34,NA,NA,NA,NA
