"EC","Gene","total_genes","present_genes","percent"
"2.7.1.28","TKFC",1,1,100
"2.7.1.29","TKFC",1,1,100
"3.5.4.37","ADAR",1,1,100
"4.6.1.15","TKFC",1,1,100
"2.7.11.10","TBK1",1,0,0
"5.6.2.6","IFIH1",1,0,0
