"EC","Gene","total_genes","present_genes","percent"
"1.3.1.38","MECR",1,1,100
"2.1.3.15","ACACA; ACACB",2,2,100
"6.2.1.3","ACSL4",1,1,100
"6.2.1.76","ACSF3",1,1,100
"6.3.4.14","ACACA; ACACB",2,2,100
"6.4.1.2","ACACA; ACACB",2,2,100
"2.3.1.39","MCAT",1,0,0
