"EC","Gene","total_genes","present_genes","percent"
"3.2.1.24","MAN2B1; MAN2B2; MAN2C1",3,1,33.3333333333333
"3.2.1.18","NEU1",1,0,0
"3.2.1.23","GLB1",1,0,0
"3.2.1.25","MANBA",1,0,0
"3.2.1.45","GBA2",1,0,0
"3.2.1.51","FUCA1",1,0,0
"3.2.1.52","HEXA; HEXB",2,0,0
"3.5.1.26","AGA",1,0,0
