"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","Correlated_EC","Gene","percent"
"101","NOS3, ECNOS, eNOS","rectangle",716,365,46,17,NA,NA,NA,NA
"106","PTPN1, PTP1B...","rectangle",431,141,46,17,NA,NA,NA,NA
"111","PRKCZ, PKC-ZETA, PKC2","rectangle",813,320,46,17,NA,NA,NA,NA
"114","RPS6KA6, PP90RSK4, RSK-4, RSK4, S6K-alpha-6, p90RSK6...","rectangle",927,109,46,17,NA,NA,NA,NA
"117","PI3K-Akt signaling pathway","roundrectangle",869,212,97,34,NA,NA,NA,NA
"12","TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60","rectangle",321,316,46,17,NA,NA,NA,NA
"122","INSR, CD220, HHF5","rectangle",321,850,46,17,"hsa:3643","2.7.10.1","INSR",0
"123","IRS2, IRS-2","rectangle",716,851,46,17,NA,NA,NA,NA
"126","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",813,850,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296","2.7.1.153","PIK3CA; PIK3CD; PIK3R1; PIK3R2",0
"127","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","rectangle",927,851,46,17,"hsa:208","2.7.11.1","AKT2",0
"129","GSK3B","rectangle",1043,850,46,17,NA,NA,NA,NA
"132","INS, IDDM, IDDM1, IDDM2, ILPR, IRDN, MODY10, PNDM4","rectangle",236,851,46,17,"hsa:3630",NA,"INS",0
"134","IRS1, HIRS-1","rectangle",716,830,46,17,NA,NA,NA,NA
"140","IL6, BSF-2, BSF2, CDF, HGF, HSF, IFN-beta-2, IFNB2, IL-6","rectangle",234,729,46,17,NA,NA,NA,NA
"142","STAT3, ADMIO, ADMIO1, APRF, HIES","rectangle",431,729,46,17,NA,NA,NA,NA
"144","SOCS3, ATOD4, CIS3, Cish3, SOCS-3, SSI-3, SSI3","rectangle",622,729,46,17,NA,NA,NA,NA
"146","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","rectangle",527,757,46,17,NA,NA,NA,NA
"147","TNF, DIF, IMD127, TNF-alpha, TNFA, TNFSF2, TNLG1F","rectangle",234,767,46,17,NA,NA,NA,NA
"148","TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60","rectangle",321,767,46,17,NA,NA,NA,NA
"15","SLC27A5, ACSB, ACSVL6, BACS, BAL, FACVL3, FATP-5, FATP5, VLACSR, VLCS-H2, VLCSH2...","rectangle",321,586,46,17,"hsa:10998;hsa:10999","6.2.1.7","SLC27A4; SLC27A5",100
"153","IKBKB, IKK-2, IKK-beta, IKK2, IKKB, IMD15, IMD15A, IMD15B, NFKBIKB","rectangle",527,780,46,17,NA,NA,NA,NA
"155","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI","rectangle",622,780,46,17,NA,NA,NA,NA
"156","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","rectangle",622,813,46,17,NA,NA,NA,NA
"161","PRKCE, PKCE, nPKC-epsilon","rectangle",631,1267,46,17,NA,NA,NA,NA
"162","ACACB, ACACbeta, ACC-beta, ACC2, ACCB, ACCbeta, HACC275","rectangle",577,1119,46,17,"hsa:32","2.1.3.15; 6.3.4.14; 6.4.1.2","ACACB",100
