"EC","Gene","total_genes","present_genes","percent"
"2.4.2.1","PNP",1,1,100
"2.7.7.1","NMNAT1",1,1,100
"2.7.7.18","NMNAT1",1,1,100
"3.1.4.1","ENPP1",1,1,100
"3.6.1.9","ENPP1",1,1,100
"6.3.5.1","NADSYN1",1,1,100
"2.7.1.23","NADK2",1,0,0
"3.1.3.5","NT5E",1,0,0
"7.1.1.1","NNT",1,0,0
