"EC","Gene","total_genes","present_genes","percent"
"2.7.1.25","PAPSS2",1,1,100
"2.7.7.4","PAPSS2",1,1,100
"4.4.1.1","CTH",1,1,100
"6.1.1.10","MARS1; MARS2",2,2,100
"1.8.1.9","TXNRD2",1,0,0
"2.1.1.13","MTR",1,0,0
"2.9.1.2","SEPSECS",1,0,0
