"EC","total_genes","present_genes","percent"
"2.4.1.131",1,1,100
"2.4.1.132",1,1,100
"2.4.1.141",2,2,100
"2.4.1.142",1,1,100
"2.4.1.143",1,1,100
"2.4.1.22",1,1,100
"2.4.1.257",1,1,100
"2.4.1.258",1,1,100
"2.4.1.259",1,1,100
"2.4.1.260",1,1,100
"2.4.1.261",1,1,100
"2.4.1.38",1,1,100
"2.4.1.68",1,1,100
"2.4.1.90",1,1,100
"3.2.1.209",1,1,100
"3.2.1.52",2,2,100
"2.4.99.18",2,1,50
"2.4.3.6",1,0,0
