"EC","total_genes","present_genes","percent"
"2.7.1.153",2,2,100
"2.7.1.68",1,1,100
"2.7.11.1",1,1,100
"3.1.4.11",1,1,100
"3.6.5.5",1,1,100
"3.1.1.4",2,1,50
"3.1.3.86",1,0,0
