"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"100","CYP1A2, CP12, CYPIA2, P3-450, P450(PA)","rectangle",1000,538,46,17,NA,NA
"103","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",687,221,46,17,NA,NA
"104","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",618,336,46,17,NA,NA
"105","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",558,221,46,17,NA,NA
"106","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",618,273,46,17,NA,NA
"107","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",533,356,46,17,NA,NA
"108","CYP2B6, CPB6, CYP2B, CYP2B7, CYP2B7P, CYPIIB6, EFVM, IIB1, P450","rectangle",618,254,46,17,NA,NA
"109","CYP2C19, CPCJ, CYP2C, CYPIIC17, CYPIIC19, P450C2C, P450IIC19...","rectangle",618,235,46,17,NA,NA
"110","CYP2B6, CPB6, CYP2B, CYP2B7, CYP2B7P, CYPIIB6, EFVM, IIB1, P450","rectangle",618,317,46,17,NA,NA
"111","GSTO2, GSTO_2-2, bA127L20.1...","rectangle",766,192,46,17,NA,NA
"112","ADH1A, ADH1...","rectangle",817,206,46,17,NA,NA
"140","107987478...","rectangle",91,579,46,17,NA,NA
"141","UGT2B11...","rectangle",140,506,46,17,"hsa:54658",100
"142","UGT2B11...","rectangle",139,656,46,17,"hsa:54658",100
"153","CYP2B6, CPB6, CYP2B, CYP2B7, CYP2B7P, CYPIIB6, EFVM, IIB1, P450","rectangle",1096,903,46,17,NA,NA
"154","CYP2C9, CPC9, CYP2C, CYP2C10, CYPIIC9, P450-2C9, P450IIC9","rectangle",1120,884,46,17,NA,NA
"155","CYP2A6, CPA6, CYP2A, CYP2A3, CYPIIA6, P450C2A, P450PB...","rectangle",1146,903,46,17,NA,NA
"168","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",506,549,46,17,NA,NA
"169","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",504,628,46,17,NA,NA
"185","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",639,937,46,17,NA,NA
"186","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",1220,264,46,17,NA,NA
"187","107987478...","rectangle",1195,331,46,17,NA,NA
"188","CYP2C19, CPCJ, CYP2C, CYPIIC17, CYPIIC19, P450C2C, P450IIC19","rectangle",1195,245,46,17,NA,NA
"189","MAOA, BRNRS, MAO-A...","rectangle",1247,217,46,17,"hsa:4128",100
"190","MAOA, BRNRS, MAO-A...","rectangle",1247,300,46,17,"hsa:4128",100
"191","MAOA, BRNRS, MAO-A...","rectangle",1247,369,46,17,"hsa:4128",100
"192","AOX1, AO, AOH1","rectangle",1348,300,46,17,NA,NA
"197","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",74,843,46,17,NA,NA
"198","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",74,898,46,17,NA,NA
"199","CYP2E1, CPE1, CYP2E, P450-J, P450C2E","rectangle",124,898,46,17,NA,NA
"200","CYP2E1, CPE1, CYP2E, P450-J, P450C2E","rectangle",124,843,46,17,NA,NA
"201","ADH1A, ADH1...","rectangle",221,870,46,17,NA,NA
"202","ADH1A, ADH1...","rectangle",311,941,46,17,NA,NA
"203","ALDH3A1, ALDH3, ALDHIII...","rectangle",311,870,46,17,NA,NA
"204","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",150,548,46,17,NA,NA
"207","UGT2B11...","rectangle",139,693,46,17,"hsa:54658",100
"209","CYP2C19, CPCJ, CYP2C, CYPIIC17, CYPIIC19, P450C2C, P450IIC19...","rectangle",618,298,46,17,NA,NA
"214","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",639,892,46,17,NA,NA
"215","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",694,814,46,17,NA,NA
"217","CYP2B6, CPB6, CYP2B, CYP2B7, CYP2B7P, CYPIIB6, EFVM, IIB1, P450","rectangle",639,913,46,17,NA,NA
"218","CYP2C8, CPC8, CYP2C8DM, CYPIIC8, MP-12/MP-20","rectangle",639,958,46,17,NA,NA
"219","CYP2A6, CPA6, CYP2A, CYP2A3, CYPIIA6, P450C2A, P450PB...","rectangle",1164,929,46,17,NA,NA
"234","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",627,629,46,17,NA,NA
"236","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",625,549,46,17,NA,NA
"237","107987478...","rectangle",1170,264,46,17,NA,NA
"241","107987478...","rectangle",1238,171,46,17,NA,NA
"247","CYP3A5, CP35, CYPIIIA5, P450PCN3, PCN3","rectangle",583,356,46,17,NA,NA
"248","CYP2B6, CPB6, CYP2B, CYP2B7, CYP2B7P, CYPIIB6, EFVM, IIB1, P450","rectangle",559,376,46,17,NA,NA
"249","CYP2C9, CPC9, CYP2C, CYP2C10, CYPIIC9, P450-2C9, P450IIC9","rectangle",125,358,46,17,NA,NA
"56","ALDH3A1, ALDH3, ALDHIII...","rectangle",817,225,46,17,NA,NA
"77","TITLE:Drug metabolism - cytochrome P450","roundrectangle",190,58,299,25,NA,NA
"84","FMO1...","rectangle",140,248,46,17,"hsa:2328",100
"85","CYP3A4, CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3","rectangle",263,171,46,17,NA,NA
