"EC","total_genes","present_genes","percent"
"3.1.6.12",1,1,100
"3.2.1.23",1,1,100
"3.2.1.31",1,1,100
"3.2.1.35",1,1,100
"3.2.1.50",1,1,100
"3.2.1.52",2,2,100
"2.3.1.78",1,0,0
"3.1.6.13",1,0,0
"3.1.6.14",1,0,0
"3.1.6.4",1,0,0
"3.10.1.1",1,0,0
"3.2.1.76",1,0,0
