"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"100","TRPV2, VRL, VRL-1, VRL1...","rectangle",239,641,46,17,NA,NA
"101","PANX1, MRS1, OOMD7, OZEMA7, PX1, UNQ2529","rectangle",239,583,46,17,NA,NA
"104","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","rectangle",1476,965,46,17,NA,NA
"105","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","rectangle",1278,918,46,17,NA,NA
"106","IL18, IGIF, IL-18, IL-1g, IL1F4","rectangle",1278,938,46,17,NA,NA
"108","JUN, AP-1, AP1, c-Jun, cJUN, p39","rectangle",1282,312,46,17,NA,NA
"109","IKBKG, AMCBX1, EDAID1, FIP-3, FIP3, Fip3p, IKK-gamma, IKKAP1, IKKG, IMD33, IP, IP1, IP2, IPD2, NEMO, SAIDX, ZC2HC9","rectangle",847,150,46,17,NA,NA
"112","TRAF3, CAP-1, CAP1, CD40bp, CRAF1, IIAE5, IMD132A, IMD132B, LAP1, RNF118","rectangle",847,391,46,17,NA,NA
"114","TBK1, AIARV, FTDALS4, IIAE8, NAK, T2K","rectangle",997,375,46,17,"hsa:29110",0
"115","IKBKE, IKK-E, IKK-i, IKKE, IKKI","rectangle",997,392,46,17,NA,NA
"117","IRF3, IIAE7...","rectangle",1144,392,46,17,NA,NA
"12","PYCARD, ASC, CARD5, TMS, TMS-1, TMS1","rectangle",848,1029,46,17,NA,NA
"120","IRAK4, IMD67, IPD1, IRAK-4, NY-REN-64, REN64","rectangle",1476,773,46,17,NA,NA
"122","NLRP12, CLR19.3, FCAS2, NALP12, PAN6, PYPAF7, RNO, RNO2","rectangle",1568,965,46,17,NA,NA
"127","GPRC6A, GPCR, bA86F4.3...","rectangle",239,669,46,17,NA,NA
"129","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","rectangle",474,670,46,17,"hsa:3708;hsa:3709",100
