"EC","total_genes","present_genes","percent"
"2.7.7.80",1,1,100
"2.8.1.1",1,1,100
"2.8.1.11",1,1,100
"2.8.1.12",1,1,100
"2.8.1.2",1,1,100
"2.8.1.7",1,1,100
