"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"137","PPP1CA, PP-1A, PP1A, PP1alpha, PPP1A...","rectangle",747,989,46,17,NA,NA
"138","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",730,627,46,17,NA,NA
"139","PPP1R1B, DARPP-32, DARPP32","rectangle",844,1015,46,17,NA,NA
"140","ADCY5, AC5, DSKOD, FDFM","rectangle",812,629,46,17,NA,NA
"141","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",918,629,46,17,NA,NA
"17","TITLE:Alcoholism","roundrectangle",104,58,128,25,NA,NA
"173","TH, DYT14, DYT5b, TYH","rectangle",157,979,46,17,"hsa:7054",100
"174","DDC, AADC","rectangle",226,979,46,17,"hsa:1644",100
"175","SLC18A1, CGAT, VAT1, VMAT1...","rectangle",343,1030,46,17,"hsa:6571",100
"176","MAOA, BRNRS, MAO-A...","rectangle",434,926,46,17,"hsa:4128",100
"177","SLC6A3, DAT, DAT1, PKDYS, PKDYS1","rectangle",527,995,46,17,"hsa:6531",100
"199","DRD1, D1R, DADR, DRD1A","rectangle",645,1067,46,17,NA,NA
"200","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",731,1067,46,17,NA,NA
"201","ADCY5, AC5, DSKOD, FDFM","rectangle",819,1067,46,17,NA,NA
"202","PRKACA, CAFD1, PKACA, PPNAD4...","rectangle",945,1067,46,17,NA,NA
"203","CREB3, LUMAN, LZIP, sLZIP...","rectangle",1103,958,46,17,NA,NA
"204","CAMK4, CaMK_IV, CaMK-GR, CaMKIV, caMK","rectangle",947,958,46,17,NA,NA
"21","SLC18A1, CGAT, VAT1, VMAT1...","rectangle",343,311,46,17,"hsa:6571",100
"230","CREB3, LUMAN, LZIP, sLZIP...","rectangle",1086,629,46,17,NA,NA
"231","HDAC6, CPBHM, HD6, JM21, KDAC6, PPP1R90...","rectangle",1141,496,46,17,NA,NA
"232","CRH, CRF, CRH1","rectangle",1198,606,46,17,NA,NA
"233","NPY, PYY4","rectangle",1198,629,46,17,NA,NA
"234","BDNF, ANON2, BULN2","rectangle",1198,652,46,17,NA,NA
"261","GRIN3A, GluN3A, NMDAR-L, NMDAR3A, NR3A...","rectangle",645,957,46,17,"hsa:2902;hsa:2903;hsa:2904;hsa:2906",100
"262","CALML6, CAGLP...","rectangle",747,958,46,17,NA,NA
"263","CAMKK2, CAMKK, CAMKKB...","rectangle",844,958,46,17,NA,NA
"269","DRD2, D2DR, D2R","rectangle",645,591,46,17,NA,NA
"270","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","rectangle",730,591,46,17,NA,NA
"271","ADORA2A, A2aR, ADORA2, RDC8...","rectangle",645,661,46,17,NA,NA
"272","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","rectangle",730,661,46,17,NA,NA
"273","SLC29A1, AUG, ENT1, hENT1...","rectangle",645,701,46,17,"hsa:2030;hsa:55315",100
"292","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","rectangle",790,919,46,17,NA,NA
"293","ARAF, A-RAF, ARAF1, PKS2, RAFA1...","rectangle",827,880,46,17,NA,NA
"294","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1","rectangle",903,880,46,17,NA,NA
"295","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","rectangle",979,880,46,17,NA,NA
"296","MAPK signaling pathway","roundrectangle",901,819,111,34,NA,NA
"303","FOSB, AP-1, G0S3, GOS3, GOSB","rectangle",1209,958,46,17,NA,NA
"306","HAT1, KAT1","rectangle",1141,578,46,17,NA,NA
"307","H2AL3, H2A.L.3, H2AL1RP...","rectangle",1132,529,46,17,NA,NA
"308","102724334...","rectangle",1178,529,46,17,NA,NA
"309","H4C16, H4-16, H4/p, H4C1, H4C11, H4C12, H4C13, H4C14, H4C15, H4C2, H4C3, H4C4, H4C5, H4C6, H4C8, H4C9, HIST4H4...","rectangle",1132,546,46,17,NA,NA
"310","H3C14, H3, H3.2, H3/M, H3C13, H3C15, H3F2, H3FM, H3FN, HIST2H3C...","rectangle",1178,546,46,17,NA,NA
"314","NTRK2, DEE58, EIEE58, GP145-TrkB, OBHD, TRKB, trk-B","rectangle",645,759,46,17,NA,NA
"315","SHC2, SCK, SHCB, SLI...","rectangle",686,776,46,17,NA,NA
"316","GRB2, ASH, EGFRBP-GRB2, Grb3-3, MST084, MSTP084, NCKAP2","rectangle",731,776,46,17,NA,NA
"317","SOS1, GF1, GGF1, GINGF, HGF, NS4, SOS-1...","rectangle",742,759,46,17,NA,NA
"318","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","rectangle",808,759,46,17,NA,NA
"319","ARAF, A-RAF, ARAF1, PKS2, RAFA1...","rectangle",873,759,46,17,NA,NA
"32","Dopaminergic synapse","roundrectangle",581,77,106,34,NA,NA
"320","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1","rectangle",938,759,46,17,NA,NA
"321","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","rectangle",1004,759,46,17,NA,NA
"330","PDYN, ADCA, PENKB, SCA23","rectangle",1132,759,46,17,NA,NA
"332","PKIA, PRKACN1","rectangle",945,1025,46,17,NA,NA
"340",NA,"rectangle",1155,529,92,17,NA,NA
