"EC","total_genes","present_genes","percent"
"2.3.1.20",1,1,100
"2.3.1.51",1,1,100
"2.3.1.75",1,1,100
"2.3.1.76",1,1,100
"2.6.1.1",1,1,100
"2.3.1.9",2,1,50
