"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"102","MFGE8, BA46, EDIL1, HMFG, HsT19888, MFG-E8, MFGM, OAcGD3S, SED1, SPAG10, hP47","rectangle",370,884,46,17,NA,NA
"105","CREB1, CREB, CREB-1","rectangle",740,884,46,17,NA,NA
"106","MERTK, MER, RP38, Tyro12, c-Eyk, c-mer","rectangle",471,884,46,17,NA,NA
"107","GAS6, AXLLG, AXSF","rectangle",420,884,46,17,NA,NA
"108","EPOR, EPO-R","rectangle",308,405,46,17,NA,NA
"113","NFATC1, NF-ATC, NF-ATc1.2, NFAT2, NFATc...","rectangle",171,884,46,17,NA,NA
"116","JAK2, JTK10","rectangle",308,528,46,17,NA,NA
"117","EPO, DBAL, ECYT5, EP, MVCD2","rectangle",257,884,46,17,NA,NA
"118","CEBPB, C/EBP-beta, IL6DBP, NF-IL6, TCF5","rectangle",308,884,46,17,NA,NA
"120","HIF1A, HIF-1-alpha, HIF-1A, HIF-1alpha, HIF1, HIF1-ALPHA, MOP1, PASD8, bHLHe78...","rectangle",171,974,46,17,NA,NA
"126","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","rectangle",308,683,46,17,NA,NA
"127","PPARG, CIMT1, GLM1, NR1C3, PPARG1, PPARG2, PPARG5, PPARgamma","rectangle",308,974,46,17,NA,NA
"128","RXRA, NR2B1, RXR-alpha, RXRalpha","rectangle",308,991,46,17,NA,NA
"14","ADGRB1, BAI1, GDAIF","rectangle",908,389,46,17,NA,NA
"145","IL10, CSIF, GVHDS, IL-10, IL10A, TGIF","rectangle",931,973,46,17,NA,NA
"146","SIRT1, SIR2, SIR2L1, SIR2alpha","rectangle",931,747,46,17,NA,NA
"147","PBX1, CAKUHED","rectangle",931,884,46,17,NA,NA
"148","ABCA1, ABC-1, ABC1, CERP, HDLCQTL13, HDLDT1, HPALP1, TGD","rectangle",993,973,46,17,"hsa:19",100
"149","RAB5A, RAB5...","rectangle",1332,532,46,17,NA,NA
"15","MERTK, MER, RP38, Tyro12, c-Eyk, c-mer","rectangle",743,389,46,17,NA,NA
"150","RAB17","rectangle",1382,513,46,17,NA,NA
"151","VPS8, KIAA0804...","rectangle",1332,549,46,17,"hsa:55823;hsa:65082",100
"152","RAB7B, RAB7...","rectangle",1332,643,46,17,"hsa:7879",100
"153","VPS39, TLP, VAM6, hVam6p...","rectangle",1332,626,46,17,"hsa:55823;hsa:65082",100
"154","RAB17","rectangle",1382,665,46,17,NA,NA
"156","RAB14, FBP, RAB-14","rectangle",1382,580,46,17,NA,NA
"157","SLC66A1, LAAT-1, LAAT1, PQLC2","rectangle",1285,665,46,17,NA,NA
"16","DOCK1, DOCK180, ced5","rectangle",843,528,46,17,NA,NA
"160","ARG1...","rectangle",1193,615,46,17,"hsa:383",100
"163","ODC1, BABS, NEDBA, NEDBIA, ODC","rectangle",1073,615,46,17,"hsa:4953",100
"168","CPT1C, CATL1, CPT_I-C, CPT1-B, CPT1P, CPTI-B, CPTIC, SPG73...","rectangle",1245,747,46,17,"hsa:126129;hsa:1374",100
"17","RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1","rectangle",1011,528,46,17,NA,NA
"171","UQCRFS1, MC3DN10, RIP1, RIS1, RISP, UQCR5","rectangle",1160,734,46,17,"hsa:7386",100
"18","GULP1, CED-6, CED6, GULP","rectangle",1091,448,46,17,NA,NA
"181","ADAM10, AD10, AD18, CD156c, CDw156, HsT18717, MADM, RAK, kuz...","rectangle",776,448,46,17,NA,NA
"184","Phagosome","roundrectangle",1326,422,92,25,NA,NA
"185","PTPN11, BPTP3, CFC, JMML, METCDS, NS1, PTP-1D, PTP2C, SH-PTP2, SH-PTP3, SHP2","rectangle",1493,448,46,17,NA,NA
"186","PTPN6, HCP, HCPH, HPTP1C, PTP-1C, SH-PTP1, SHP-1, SHP-1L, SHP1","rectangle",1438,448,46,17,NA,NA
"19","ELMO1, CED-12, CED12, ELMO-1","rectangle",843,511,46,17,NA,NA
"194","PPARD, FAAR, NR1C2, NUC1, NUCI, NUCII, PPARB...","rectangle",1197,884,46,17,NA,NA
"195","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...","rectangle",559,528,46,17,NA,NA
"198","NR1H3, LXR-a, LXRA, RLD-1...","rectangle",1075,884,46,17,NA,NA
"20","ITGAV, CD51, MSK8, VNRA, VTNR","rectangle",673,389,46,17,NA,NA
