"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"103","GYS1, GSY, GYS...","rectangle",641,633,46,17,"hsa:2997;hsa:2998",100
"104","Starch and sucrose metabolism","roundrectangle",893,631,122,34,NA,NA
"105","HNF4A, FRTS4, HNF4, HNF4a7, HNF4a8, HNF4a9, HNF4alpha, MODY, MODY1, NR2A1, NR2A21, TCF, TCF-14, TCF14","rectangle",654,271,46,17,"hsa:3172",100
"109","PCK1, PCKDC, PEPCK-C, PEPCK1, PEPCKC...","rectangle",819,283,46,17,"hsa:5105;hsa:5106",100
"11","INSR, CD220, HHF5","rectangle",162,1043,46,17,"hsa:3643",100
"110","G6PC1, G6PC, G6PT, G6Pase, GSD1, GSD1a...","rectangle",819,260,46,17,"hsa:92579",100
"112","SLC2A4, GLUT4","rectangle",860,490,46,17,NA,NA
"113","SREBF1, HMD, IFAP2, SREBP1, bHLHd1","rectangle",641,767,46,17,NA,NA
"119","FASN, FAS, OA-519, SDR27X1","rectangle",854,747,46,17,NA,NA
"12","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","rectangle",541,1043,46,17,"hsa:208",100
"120","ACACA, ACAC, ACACAD, ACACalpha, ACC, ACC1, ACCA, ACCalpha, Acac1, hACC1","rectangle",854,769,46,17,"hsa:31",100
"121","SCD, FADS5, MSTP008, SCD1, SCDOS, hSCD1...","rectangle",854,791,46,17,NA,NA
"123","EEF2K, CaMKIII, HSU93850, eEF-2K","rectangle",668,443,46,17,NA,NA
"124","EEF2, EEF-2, EF-2, EF2, SCA26","rectangle",763,443,46,17,NA,NA
"126","RPS6KB1, PS6K, S6K, S6K-beta-1, S6K1, STK14A, p70_S6KA, p70(S6K)-alpha, p70-S6K, p70-alpha...","rectangle",888,1006,46,17,NA,NA
"127","EIF4EBP1, 4E-BP1, 4EBP1, BP-1, PHAS-I","rectangle",888,1031,46,17,NA,NA
"128","PPARG, CIMT1, GLM1, NR1C3, PPARG1, PPARG2, PPARG5, PPARgamma","rectangle",888,1056,46,17,NA,NA
"13","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",329,1043,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296",100
"132","ACACB, ACACbeta, ACC-beta, ACC2, ACCB, ACCbeta, HACC275","rectangle",858,859,46,17,"hsa:32",100
"14","PDPK1, PDK1, PDPK2, PDPK2P, PRO0461","rectangle",455,1043,46,17,NA,NA
"140","CRTC2, TORC-2, TORC2","rectangle",654,330,46,17,NA,NA
"148","PPARGC1A, LEM6, PGC-1(alpha), PGC-1alpha, PGC-1v, PGC1, PGC1A, PPARGC1","rectangle",821,331,46,17,NA,NA
