"EC","total_genes","present_genes","percent"
"2.7.1.107",1,1,100
"2.7.1.153",2,2,100
"2.7.1.32",1,1,100
"2.7.1.68",1,1,100
"2.7.1.82",1,1,100
"2.7.11.1",1,1,100
"2.7.7.15",1,1,100
"3.1.1.4",1,1,100
