"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"100","CHEK2, CDS1, CHK2, HuCds1, LFS2, PP1425, RAD53, TPDS4, hCds1","rectangle",629,526,46,17,NA,NA
"103","MRE11, ATLD, HNGS1, MRE11A, MRE11B","rectangle",441,509,46,17,NA,NA
"104","RAD50, NBSLD, RAD502, hRad50","rectangle",441,526,46,17,NA,NA
"105","NBN, AT-V1, AT-V2, ATV, NBS, NBS1, P95, hNbs1","rectangle",441,543,46,17,NA,NA
"106","GADD45G, CR6, DDIT2, GADD45gamma, GRP17...","rectangle",742,554,46,17,NA,NA
"110","ATR, FCTCS, FRP1, MEC1, SCKL, SCKL1","rectangle",535,592,46,17,NA,NA
"113","CDC25A, CDC25A2","rectangle",742,592,46,17,NA,NA
"114","CHEK1, CHK1, OZEMA21","rectangle",629,592,46,17,NA,NA
"115","RAD9B...","rectangle",441,575,46,17,NA,NA
"116","RAD1, HRAD1, REC1","rectangle",441,592,46,17,NA,NA
"117","HUS1, hHUS1","rectangle",441,609,46,17,NA,NA
"12","RASSF5, Maxp1, NORE1, NORE1A, NORE1B, RAPL, RASSF3","rectangle",440,389,46,17,NA,NA
"123","CDK1, CDC2, CDC28A, P34CDC2","rectangle",966,559,46,17,NA,NA
"124","CCNB3, CYCB3...","rectangle",1012,559,46,17,NA,NA
"126","CDK2, CDKN2, p33(CDK2)","rectangle",966,592,46,17,NA,NA
"127","CCNE1, CCNE, pCCNE1...","rectangle",1012,592,46,17,NA,NA
"128","CDK4, CMM3, PSK-J3...","rectangle",966,625,46,17,NA,NA
"129","CCND1, BCL1, D11S287E, PRAD1, U21B31...","rectangle",1012,625,46,17,NA,NA
"13","PPP1CA, PP-1A, PP1A, PP1alpha, PPP1A...","rectangle",1130,389,46,17,NA,NA
"134","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","rectangle",966,658,46,17,NA,NA
"135","TRAF3IP2, ACT1, C6orf2, C6orf4, C6orf5, C6orf6, CANDF8, CIKS, PSORS13","rectangle",855,640,46,17,NA,NA
"136","GATA4, ASD2, TACHD, TOF, VSD1","rectangle",742,640,46,17,NA,NA
"138","SQSTM1, A170, DMRV, EBIAP, FTDALS3, NADGP, OSIL, PDB3, ZIP3, p60, p62, p62B","rectangle",629,640,46,17,NA,NA
"141","MAPKAPK2, MAPKAP-K2, MK-2, MK2","rectangle",855,696,46,17,NA,NA
"142","ZFP36L1, BRF1, Berg36, ERF-1, ERF1, RNF162B, TIS11B, cMG1...","rectangle",966,696,46,17,NA,NA
"143","MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS","rectangle",441,686,46,17,NA,NA
"144","EIF4EBP1, 4E-BP1, 4EBP1, BP-1, PHAS-I","rectangle",535,686,46,17,NA,NA
"149","IL1A, IL-1_alpha, IL-1A, IL1, IL1-ALPHA, IL1F1","rectangle",855,675,46,17,NA,NA
"15","MYC, MRTL, MYCC, bHLHe39, c-Myc","rectangle",441,328,46,17,NA,NA
"166","CACNA1D, CACH3, CACN4, CACNL1A2, CCHL1A2, Cav1.3, PASNA, SANDD","rectangle",282,820,46,17,NA,NA
"168","CAPN1, CANP, CANP1, CANPL1, SPG76, muCANP, muCL...","rectangle",441,723,46,17,NA,NA
"169","CALML6, CAGLP...","rectangle",441,756,46,17,NA,NA
"17","HIPK3, DYRK6, FIST3, PKY, YAK1...","rectangle",742,365,46,17,NA,NA
"170","IL1A, IL-1_alpha, IL-1A, IL1, IL1-ALPHA, IL1F1","rectangle",535,723,46,17,NA,NA
"171","PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...","rectangle",535,756,46,17,NA,NA
"172","NFATC1, NF-ATC, NF-ATc1.2, NFAT2, NFATc...","rectangle",629,756,46,17,NA,NA
"179","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","rectangle",441,810,46,17,"hsa:3708;hsa:3709",100
"180","MCU, C10orf42, CCDC109A, HsMCU","rectangle",715,848,46,17,NA,NA
"198","TRPV4, BCYM3, CMT2C, HMSN2C, OTRPC4, SMAL, SPSMA, SSQTL1, TRP12, VRL2, VROAC","rectangle",282,847,46,17,NA,NA
"200","TRPM7, ALSPDC, CHAK, CHAK1, LTRPC7, LTrpC-7, TRP-PLIK","rectangle",282,873,46,17,NA,NA
"201","IL6, BSF-2, BSF2, CDF, HGF, HSF, IFN-beta-2, IFNB2, IL-6","rectangle",1194,703,46,17,NA,NA
"202","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","rectangle",1243,703,46,17,NA,NA
"203","IL1A, IL-1_alpha, IL-1A, IL1, IL1-ALPHA, IL1F1","rectangle",1145,703,46,17,NA,NA
"205","TGFB1, CED, DPD1, IBDIMDE, LAP, TGF-beta1, TGFB, TGFbeta...","rectangle",1145,724,46,17,NA,NA
"206","Cell cycle","roundrectangle",1362,472,66,22,NA,NA
"208","TGFB1, CED, DPD1, IBDIMDE, LAP, TGF-beta1, TGFB, TGFbeta...","rectangle",201,143,46,17,NA,NA
"209","SMAD2, CHTD8, JV18, JV18-1, LDS6, MADH2, MADR2, hMAD-2, hSMAD2...","rectangle",629,143,46,17,NA,NA
"21","CDKN2A, ARF, CAI2, CDK4I, CDKN2, CMM2, INK4, INK4A, MLM, MTS-1, MTS1, P14, P14ARF, P16, P16-INK4A, P16INK4, P16INK4A, P19, P19ARF, TP16","rectangle",535,328,46,17,NA,NA
"214","FOXO1, FKH1, FKHR, FOXO1A...","rectangle",629,168,46,17,NA,NA
"22","MDM2, ACTFS, HDMX, LSKB, hdm2","rectangle",629,328,46,17,NA,NA
"221","FBXW11, BTRC2, BTRCP2, FBW1B, FBXW1B, Fbw11, Hos, NEDJED...","rectangle",603,365,46,17,NA,NA
