"EC","total_genes","present_genes","percent"
"1.3.1.2",1,1,100
"2.6.1.42",1,1,100
"2.7.1.24",1,1,100
"2.7.1.33",1,1,100
"2.7.7.3",1,1,100
"3.1.4.1",1,1,100
"3.5.1.6",1,1,100
"3.5.2.2",1,1,100
"3.6.1.9",1,1,100
"6.3.2.51",1,1,100
"1.2.1.3",2,1,50
