"EC","total_genes","present_genes","percent"
"2.1.3.15",2,2,100
"2.4.1.1",2,2,100
"2.4.1.11",2,2,100
"2.7.1.1",1,1,100
"2.7.1.2",1,1,100
"2.7.1.40",1,1,100
"2.7.10.1",1,1,100
"2.7.11.1",1,1,100
"2.7.11.19",1,1,100
"3.1.1.79",1,1,100
"3.1.3.11",2,2,100
"3.1.3.9",1,1,100
"4.1.1.32",2,2,100
"6.3.4.14",2,2,100
"6.4.1.2",2,2,100
"2.7.1.153",2,1,50
"3.1.3.86",1,0,0
