"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"11","UAP1, AGX, AGX1, AGX2, SPAG2...","rectangle",594,379,46,17,NA,NA
"15","GNE, DMRV, GLCNE, IBM2, NM, THC12, Uae1","rectangle",282,272,46,17,"hsa:10020",0
"185","K16190","rectangle",282,1063,46,17,NA,NA
"189","K18677","rectangle",282,1377,46,17,NA,NA
"192","GALT","rectangle",570,1297,46,17,"hsa:2592",100
"194","GALE, SDR1E1, THC13","rectangle",673,1229,46,17,"hsa:2582",100
"196","UGDH, DEE84, EIEE84, GDH, UDP-GlcDH, UDPGDH, UGD","rectangle",673,1117,46,17,"hsa:7358",100
"198","UXS1, SDR6E1, UGD, hUXS, hUXS1","rectangle",648,1024,46,17,NA,NA
"200","K12448","rectangle",673,940,46,17,NA,NA
"201","MPI, CDG1B, PMI, PMI1","rectangle",425,1024,46,17,"hsa:4351",100
"202","PMM1, PMM_1, PMMH-22, Sec53...","rectangle",458,1511,46,17,"hsa:5373",100
"204","PGM1, CDG1T, GSD14...","rectangle",458,1164,46,17,"hsa:5236",100
"206","HK1, CNSHA5, HK, HK1-ta, HK1-tb, HK1-tc, HKD, HKI, HMSNR, HXK1, NEDVIBA, NMSR, RP79, hexokinase...","rectangle",282,1164,46,17,"hsa:3098",100
"208","GALK1, GALK, GK1, HEL-S-19","rectangle",282,1287,46,17,"hsa:2584",0
"211","GMPPB, LGMDR19, MDDGA14, MDDGB14, MDDGC14...","rectangle",594,1500,46,17,"hsa:29925;hsa:29926",100
"213","FPGT, GFPP","rectangle",594,1651,46,17,NA,NA
"215","FCSK, 1110046B12Rik, CDGF2, FUK","rectangle",282,1651,46,17,"hsa:197258",0
"216","Polyketide sugar unit biosynthesis","roundrectangle",519,1234,123,34,NA,NA
"22","GNPDA1, GNP1, GNPDA, GNPI, GPI, HLN...","rectangle",334,754,46,17,NA,NA
"226","K12446","rectangle",282,896,46,17,NA,NA
"227","K12447","rectangle",594,896,46,17,NA,NA
"231","Pentose and glucuronate interconversions","roundrectangle",97,895,135,34,NA,NA
