"EC","total_genes","present_genes","percent"
"1.1.1.22",1,1,100
"1.1.1.271",1,1,100
"1.6.2.2",1,1,100
"2.5.1.132",1,1,100
"2.5.1.56",1,1,100
"2.5.1.57",1,1,100
"2.7.7.13",2,2,100
"2.7.7.9",1,1,100
"2.7.1.60",1,0,0
"3.2.1.183",1,0,0
"4.1.3.3",1,0,0
"4.2.1.46",1,0,0
