"EC","total_genes","present_genes","percent"
"1.1.1.37",2,2,100
"1.1.1.41",3,3,100
"1.2.4.1",3,3,100
"1.2.4.2",2,2,100
"1.3.5.1",2,2,100
"1.8.1.4",1,1,100
"2.3.1.12",1,1,100
"2.3.1.61",1,1,100
"4.1.1.32",2,2,100
"4.2.1.2",1,1,100
"4.2.1.3",1,1,100
"6.2.1.4",2,2,100
"6.2.1.5",2,2,100
"6.4.1.1",1,1,100
"1.1.1.42",2,1,50
