"EC","total_genes","present_genes","percent"
"1.1.1.145",1,1,100
"2.7.10.1",1,1,100
"5.3.3.1",1,1,100
"1.14.14.14",1,0,0
"1.14.14.19",1,0,0
"1.14.14.32",1,0,0
"1.14.15.6",1,0,0
"3.1.1.4",1,0,0
