"EC","total_genes","present_genes","percent"
"1.3.1.93",1,1,100
"1.3.3.6",1,1,100
"2.3.1.176",1,1,100
"4.2.1.107",1,1,100
"4.2.1.119",1,1,100
"4.2.1.134",1,1,100
"2.3.1.199",3,2,66.6666666666667
"2.3.1.65",1,0,0
"3.1.2.2",1,0,0
"3.1.2.27",1,0,0
