"entry_id","graphics_name","graphics_type","x","y","width","height","matched_ids","percent"
"10","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",379,681,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296",100
"104","TP53, BCC7, BMFS5, LFS1, P53, TRP53","rectangle",852,498,46,17,NA,NA
"105","BCL2, Bcl-2, PPP1R50","rectangle",852,460,46,17,NA,NA
"11","PDPK1, PDK1, PDPK2, PDPK2P, PRO0461","rectangle",518,681,46,17,NA,NA
"117","SGPL1, NPHS14, RENI, S1PL, SPL","rectangle",499,564,46,17,"hsa:8879",100
"119","SGMS2, CDL, SMS2...","rectangle",466,263,46,17,"hsa:166929",0
"126","NOS3, ECNOS, eNOS","rectangle",676,681,46,17,NA,NA
"13","TITLE:Sphingolipid signaling pathway","roundrectangle",185,58,289,25,NA,NA
"14","MAPK signaling pathway","roundrectangle",686,589,112,34,NA,NA
"140","BAX, BCL2L4","rectangle",837,350,46,17,NA,NA
"150","NFKB1, CVID12, EBP-1, KBF1, NF-kB, NF-kB1, NF-kappa-B1, NF-kappaB, NF-kappabeta, NFKB-p105, NFKB-p50, NFkappaB...","rectangle",550,904,46,17,NA,NA
"153","RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1...","rectangle",524,748,46,17,NA,NA
"154","TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60","rectangle",160,215,46,17,NA,NA
"156","ADORA1, RDC7...","rectangle",160,474,46,17,NA,NA
"157","FCER1A, FCE1A, FCERIA, FcERI...","rectangle",160,322,46,17,NA,NA
"158","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","rectangle",253,409,46,17,"hsa:5290;hsa:5293;hsa:5295;hsa:5296",100
"160","PLD1, CVDD, CVDP1...","rectangle",322,474,46,17,NA,NA
"162","FYN, SLK, SYN, p59-FYN","rectangle",206,332,46,17,NA,NA
"163","GAB2","rectangle",232,372,46,17,NA,NA
"166","TRADD, Hs.89862","rectangle",244,274,46,17,NA,NA
"167","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","rectangle",288,331,46,17,NA,NA
"170","GNAI1, Gi, HG1B, NEDHISB...","rectangle",240,475,46,17,NA,NA
"171","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","rectangle",263,514,46,17,"hsa:23236;hsa:5331;hsa:5332",100
"172","PRKCE, PKCE, nPKC-epsilon","rectangle",332,536,46,17,NA,NA
"187","Lysosome","roundrectangle",763,307,92,25,NA,NA
"19","PI3K-Akt signaling pathway","roundrectangle",575,715,112,34,NA,NA
"196","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","rectangle",387,554,46,17,NA,NA
"199","KNG1, BDK, BK, HAE6, HK, HMWK, KNG","rectangle",77,474,46,17,NA,NA
"20","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","rectangle",550,827,46,17,NA,NA
"200","ORMDL2, HSPC160, MST095, MSTP095, adoplin-2...","rectangle",750,198,46,17,NA,NA
"21","S1PR1, CD363, CHEDG1, D1S3362, ECGF1, EDG-1, EDG1, S1P1","rectangle",160,623,46,17,NA,NA
"22","S1PR2, AGR16, DFNB68, EDG-5, EDG5, Gpcr13, H218, LPB2, S1P2","rectangle",160,679,46,17,NA,NA
"23","S1PR3, C9orf108, C9orf47, EDG-3, EDG3, LPB3, S1P3, bA791O21.3","rectangle",160,779,46,17,NA,NA
"24","S1PR4, EDG6, LPC1, S1P4, SLP4","rectangle",161,833,46,17,NA,NA
